name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,commissioning_year,fuel1,
Malwa Industries  Ludhiana Small Scale Biomass Project,CDMDB0000919,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,30.55,75.54,,Biomass,
Rithwik 6 MW Renewable Sources Biomass Power Project,CDMDB0000253,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,13.42,79,,Biomass,
SPUL small scale Biomass based cogeneration project,CDMDB0008893,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,29.219,78.959,,Biomass,
SRGEL Non-Conventional Energy Sources Biomass Power Project,CDMDB0000546,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.49,78.02,,Biomass,
Satyamaharshi 6 MW Biomass Power Project,CDMDB0000396,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,16.18,80.26,,Biomass,
Shalivahana Non-Conventional Renewable Sources Biomass Power Project,CDMDB0000591,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,19.403,78.3229,,Biomass,
Sri Balaji 6 MW Non-Conventional Renewable Sources Biomass Power Project,CDMDB0000362,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.41667,78.75,,Biomass,
Fuel Switching From Fossil Fuel to Biomass for Thermal Energy in Bhavnagar.,CDMDB0008056,5.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,21.126,71.699,,Biomass,
JCT Phagwara Small Scale Biomass Project,CDMDB0000113,5.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,31.21,75.76,,Biomass,
Rice Husk based cogeneration plant,CDMDB0003907,5.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,29.21972,78.95972,,Biomass,
Bundle of 100 village biomass gasifier based power plants totalling 5.15 MW for Decentralised Energy Systems India Pvt. Ltd. in Bihar,CDMDB0001187,5.15,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Biomass,
'Surplus power generation for grid' at Vayyuru  Andhra Pradesh,CDMDB0001472,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,16.37,80.83,,Biomass,
5 MW Biomass based Cogeneration project' at Solan  Himachal Pradesh  by M/s Deepak Spinners Limited,CDMDB0001461,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Biomass,
Rice Husk based power project at Satia Paper Mills Limited (SPML)  Punjab  India.,CDMDB0000955,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,30.28,74.31,,Biomass,
Rice husk based cogeneration plant (5 MW) at Shibzada Ajit Singh Nagar District  Punjab by M/s Nahar Industrial Enterprises limited,CDMDB0001130,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,30.57,76.22,,Biomass,
4.8 MW biomass based power plant at Shreyans Industries,CDMDB0004025,4.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,31.21972,75.76,,Biomass,
4.5 MW Biomass (Agricultural Residue) Based Power Generation Unit of M/s Matrix Power Pvt. Ltd. (MPPL),CDMDB0000281,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,16.43333,79.71667,,Biomass,
4.5 MW Biomass (low density Crop Residues) based Power Generation unit of Malavalli Power Plant Pvt Ltd.,CDMDB0000298,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,12.58333,76.66667,,Biomass,
4.5 MW Industrial Waste based Grid-connected Power Project,CDMDB0001045,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,16.15,80.55,,Biomass,
Biomass based captive cogeneration project at Shri Renuga Textiles Limited,CDMDB0000713,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,9.39,78.5,,Biomass,
Biomass based power project at Ambala  India,CDMDB0007921,4.48,,India,,Clean Development Mechanism,https://cdm.unfccc.int,30.4458,76.9497,,Biomass,
4 MW renewable energy project by Sri Kalyani Agro Products & Industries Ltd.,CDMDB0000768,4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,16.4647,81.3146,,Biomass,
Biomass based Co-generation plant at Birlagram  Nagda  Madhya Pradesh  India.,CDMDB0006401,3.95,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.449,75.399,,Biomass,
3.76 MW Electricity Generation project from Poultry Litter in Tamil Nadu,CDMDB0002267,3.76,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Biomass,
3.66 MW poultry litter based power generation project by Raus Power in India,CDMDB0002348,3.66,,India,,Clean Development Mechanism,https://cdm.unfccc.int,16.9465,81.9397,,Biomass,
3.5 MW Rice Husk based Cogeneration Project at Nahar Spinning Mills Ltd.,CDMDB0000117,3.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,30.9,75.85,,Biomass,
3.5 MW Rice Husk based Cogeneration Project at Oswal Woolen Mills Ltd.,CDMDB0000118,3.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,30.9,75.85,,Biomass,
Biomass Based Co-generation project at Karnal  Haryana,CDMDB0009802,3.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,29.91891,76.90475,,Biomass,
Rice husk based Co generation project at Dujana unit of KRBL Limited,CDMDB0001551,3.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,28.6666,77.4666,,Biomass,
3 MW Poultry Litter Based Power Generation Project  Hyderabad,CDMDB0000399,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.031,79.1602,,Biomass,
Bio-mass (Rice Husk) based Cogeneration project at M/s Rayana Paper Board Industries Ltd. (RPBIL)  Vill: Dhaurahra  Post: Digha  Distt: Sant Kabir Nagar- 272 175  Uttar Pradesh,CDMDB0003184,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.75,83.1,,Biomass,
Biogas and Bagasse based Co-generation project activity in Aurangabad,CDMDB0009466,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,19.8505,75.3205,,Biomass,
Capacity enhancement for export of surplus power to grid at Lakshmipuram  Andhra Pradesh  India,CDMDB0001571,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,18.38,82.42,,Biomass,
DSL Biomass based Power Project at Pagara,CDMDB0000095,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,24.65,77.31,,Biomass,
GEPL Biomass energy generation project at Faridabad  Haryana,CDMDB0001492,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,28.42,77.3,,Biomass,
Rice Husk Based Cogeneration project in Haryana  India by Goel International Pvt. Ltd,CDMDB0009484,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,29.79959,76.92398,,Biomass,
Rice Husk based Cogeneration project at Shree Bhawani Paper Mills Limited (SBPML)  Rae Bareli  Uttar Pradesh  India,CDMDB0000195,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.21667,81.23333,,Biomass,
Rice husk based cogeneration power plant-II at SBPML,CDMDB0000802,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.1339,81.141,,Biomass,
2.5 MW Rice husk based cogeneration plant at Hanuman Agro Industries Limited,CDMDB0001667,2.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,20.96,81.96,,Biomass,
GCL biomass gasification based power generation,CDMDB0001760,2.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,21.766,72.183,,Biomass,
Biomass based heat and power generation plant  Sonepat,CDMDB0008666,1.95,,India,,Clean Development Mechanism,https://cdm.unfccc.int,28.95167,77.09167,,Biomass,
1.6 MW Bundled Rice Husk Based Cogeneration Plant by M/s Milkfood Limited in Patiala (Punjab) & Moradabad (U.P) Districts,CDMDB0005219,1.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Biomass,
Biomass Gasification based Power Generation by Beach Minerals Company Private Limited in India.,CDMDB0002913,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.3025,77.91861,,Biomass,
MAHARASHTRA  INDIA-  Kurkumbh  1.5 MW Biomass / Bagasse Based Co-generation Power Project,CDMDB0000581,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,18.3208,73.5107,,Biomass,
1.35MW Captive Power Generation Plant,CDMDB0009379,1.35,,India,,Clean Development Mechanism,https://cdm.unfccc.int,16.5966,80.899,,Biomass,
1.25 MW biomass based captive power plant by UP Asbestos Limited at Lucknow,CDMDB0001239,1.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.55,80.59,,Biomass,
1.2 MW Biomass Gasification Power Generation Project in Vadodara District of Gujarat  India,CDMDB0007331,1.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,22.17,73.57972,,Biomass,
1.2 MW Captive Power Generation through biomass at Maa Durga Rice Products (P) Ltd.  Orissa,CDMDB0009959,1.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,20.56251,85.98738,,Biomass,
Biomass Power Project- Pragya Energy Pvt. Ltd. (EKI.CDM.December-10-02),CDMDB0009579,1.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.23453,79.97527,,Biomass,
Biomass based cogeneration project at Bhagwati Vintrade  Ramgarh  Jharkhand  India,CDMDB0007444,1.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.62972,85.51,,Biomass,
Biomass based renewable energy project in a Solvent Extraction Plant  India,CDMDB0001221,1.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.43,75.09,,Biomass,
Cogeneration system based on biomass (rice-husk) replacing oil fired boiler for process steam and generating power for partly replacement of grid power supply to the plant at M/s Indian Acrylics Ltd.  District Sangrur  Punjab  India.,CDMDB0000348,1.025,,India,,Clean Development Mechanism,https://cdm.unfccc.int,30.23333,75.83333,,Biomass,
Biomass Gasification based Power Generation by Arashi Hi-Tech Bio-Power Private Limited,CDMDB0001302,1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,10.17,76.67,,Biomass,
Incineration of Spent wash to operate 1 MW captive cogeneration project at OGPSCL,CDMDB0005545,1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,16.58,74.32,,Biomass,
Biomass based co-generation project by ACJKEL,CDMDB0007649,0.98,,India,,Clean Development Mechanism,https://cdm.unfccc.int,31.73333,74.78333,,Biomass,
Biomass gasification based electricity generation by M/s Obeetee Private Limited (OPL) at Sant Ravidas Nagar district  Uttar Pradesh,CDMDB0002447,0.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,25.1703,82.5983,,Biomass,
Biomass based Co-generation project by Sterling Agro Industries Ltd,CDMDB0005380,0.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.36661,78.28696,,Biomass,
Hydroelectric Project in Kinnaur District in Himachal Pradesh,CDMDB0004993,1000,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Hydro,
Teesta Stage-VI Hydro Electric Project,CDMDB0006055,500,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.1783,88.5111,,Hydro,
Hydro electric power project by SJVNL in Himachal Pradesh,CDMDB0004568,412,,India,,Clean Development Mechanism,https://cdm.unfccc.int,31.4,77.5944,,Hydro,
Run-of-the-river Hydroelectric Power Project in Uttarakhand by Alaknanda Hydro Power Company Limited.,CDMDB0004776,330,,India,,Clean Development Mechanism,https://cdm.unfccc.int,30.239,-78.833,,Hydro,
Run of River Hydroelectric Project on Alaknanda River in Uttarakhand,CDMDB0007094,300,,India,,Clean Development Mechanism,https://cdm.unfccc.int,30.68666,79.50583,,Hydro,
Installation of 240 MW Hydroelectric Project at Kutehr in the Chamba district of Himachal Pradesh by JSW Energy,CDMDB0008009,240,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Hydro,
HPPCL Integrated Kashang Hydro Electric Project,CDMDB0007689,195,,India,,Clean Development Mechanism,https://cdm.unfccc.int,31.66944,78.31667,,Hydro,
Allain Duhangan Hydroelectric Project (ADHP),CDMDB0000862,192,,India,,Clean Development Mechanism,https://cdm.unfccc.int,32.171,77.094,,Hydro,
Grid connected electricity generation project activity,CDMDB0008217,180,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Hydro,
Grid Connected Rangit IV Hydro Power Project,CDMDB0007591,120,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.21944,88.30278,,Hydro,
111 MW Sawra Kuddu Hydro Electric Power Project in Himachal Pradesh,CDMDB0008556,111,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Hydro,
100 MW Malana - II  Hydro - Electric Power Project (Malana - II HEP)' at Kullu district of Himachal Pradesh State  India  by M/s Everest Power Private Limited,CDMDB0006318,100,,India,,Clean Development Mechanism,https://cdm.unfccc.int,32.0375,77.25722,,Hydro,
Sorang Hydro Electric Project,CDMDB0003676,100,,India,,Clean Development Mechanism,https://cdm.unfccc.int,31.5944,77.8775,,Hydro,
Tidong Hydropower Project,CDMDB0009271,100,,India,,Clean Development Mechanism,https://cdm.unfccc.int,31.3417,78.7972,,Hydro,
Tashiding Hydroelectric Project,CDMDB0006400,97,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.3411,88.2331,,Hydro,
Hydro power project by Sneha Kinetic Power Projects Private Limited,CDMDB0007559,96,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.4031,88.525,,Hydro,
Jorethang Loop Hydroelectric Project  India,CDMDB0001326,96,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.09,88.31,,Hydro,
Rongnichu Hydroelectric Project (RHEP)  India,CDMDB0008872,96,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Hydro,
Phata Byung Hydro Electric Project (76MW),CDMDB0007765,76,,India,,Clean Development Mechanism,https://cdm.unfccc.int,30.5611,79.0681,,Hydro,
Budhil Hydro Electric Project  India (BHEP),CDMDB0001844,70,,India,,Clean Development Mechanism,https://cdm.unfccc.int,32.19,75.82,,Hydro,
Nimoo-Bazgo Hydroelectric Project,CDMDB0002023,45,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Hydro,
Chutak Hydroelectric Project,CDMDB0002025,44,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Hydro,
Hydro Power Project at Romai,CDMDB0009858,44,,India,,Clean Development Mechanism,https://cdm.unfccc.int,31.16667,77.67708,,Hydro,
Middle and Lower Kolab Hydroelectric Projects,CDMDB0000857,37,,India,,Clean Development Mechanism,https://cdm.unfccc.int,18.3913,82.0802,,Hydro,
Chanju I Hydro Electric Project,CDMDB0010153,36,,India,,Clean Development Mechanism,https://cdm.unfccc.int,32.7619,76.2477,,Hydro,
Modification and retrofitting of the existing 34 MW hydropower plant at Bhandardara -2 (project activity) in Maharashtra state in India by Dodson - Lindblom Hydro Power Private Limited (DLHPPL),CDMDB0002173,34,,India,,Clean Development Mechanism,https://cdm.unfccc.int,19.55,73.75,,Hydro,
24.75 MW Ranganathaswamy Mini Hydel Project  Karnataka  India,CDMDB0001345,24.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,12.269,77.17,,Hydro,
24.75MW Basavanna hydro project in Karnataka  India,CDMDB0009235,24.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,16.3311,76.5633,,Hydro,
Someshwara small hydropower project (24.75 MW) in Karnataka  India,CDMDB0001273,24.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,12.18,77.11,,Hydro,
Thangarabalu Small Hydel Project at Karnataka,CDMDB0009592,24.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,16.276,76.469,,Hydro,
24 MW Bhilangana - III Hydro Power Project,CDMDB0002936,24,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Hydro,
24 MW Chayadevi Mini Hydro Power Project in Karnataka  India,CDMDB0000836,24,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.1958,76.4949,,Hydro,
24 MW Dummagudem Hydel project by SLS Power Corporation Limited,CDMDB0004818,24,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.8553,80.8867,,Hydro,
24 MW Kut Hydro Power Project,CDMDB0003033,24,,India,,Clean Development Mechanism,https://cdm.unfccc.int,31.5083,77.6667,,Hydro,
24 MW Perla Mini Hydel Project  Karnataka  India,CDMDB0002112,24,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Hydro,
24 MW Shamburi Mini Hydel Project  Karnataka  India,CDMDB0002736,24,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Hydro,
Kanchanjunga Hydro Power Project in Himachal Pradesh  India,CDMDB0009938,24,,India,,Clean Development Mechanism,https://cdm.unfccc.int,32.14444,77.12111,,Hydro,
Kukke Stage - 1 Hydro-Electric Project,CDMDB0009359,24,,India,,Clean Development Mechanism,https://cdm.unfccc.int,12.7447,75.3997,,Hydro,
Paudital Lassa SHEP by M/s. Greenko Hatkoti Energy Private Limited,CDMDB0008109,24,,India,,Clean Development Mechanism,https://cdm.unfccc.int,31.125,77.7167,,Hydro,
22.5 MW Bhilangana Hydro Power Project (BHPP),CDMDB0000743,22.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,30.2541,78.343,,Hydro,
Varahi Tail Race Small Hydro Power Project of SPCL in Karnataka  India,CDMDB0000816,22.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,13.3323,74.746,,Hydro,
Mahatma Gandhi Hydro Electric Tail Race Hydro Power Project of APPL  India,CDMDB0000516,22,,India,,Clean Development Mechanism,https://cdm.unfccc.int,12.5836,77.3511,,Hydro,
20 MW Kabini Hydro Electric Power Project  SKPCL  India,CDMDB0000087,20,,India,,Clean Development Mechanism,https://cdm.unfccc.int,13.5,76,,Hydro,
20 MW Roura- II Hydro Electric Project by Roura Non Conventional Energy Pvt Ltd,CDMDB0009112,20,,India,,Clean Development Mechanism,https://cdm.unfccc.int,31.5397,78.1394,,Hydro,
20MW Samal Grid-connected Hydroelectric Project in Orissa  India,CDMDB0000895,20,,India,,Clean Development Mechanism,https://cdm.unfccc.int,21.04,85.07,,Hydro,
18 MW Kemphole Mini Hydel Scheme (KMHS)  by International Power Corporation Limited  India,CDMDB0000312,18,,India,,Clean Development Mechanism,https://cdm.unfccc.int,13.00056,76.09944,,Hydro,
18 MW Singatalur-Huligudda Mini Hydel Project  Karnataka  India,CDMDB0005145,18,,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.0253,75.8414,,Hydro,
