eic_p,eic_g,type_g,cyear,Generation,cf,time_coverage,co2emitted
26WIMPI-S13BSSUZ,26WUUUUUUBUSSI19,"Fossil Gas",2018,92105,0.086,1.000,3.43635e+07
26WIMPI-S16CNDLL,26WUUUUCANDELA1R,"Fossil Gas",2018,1232932,0.351,1.000,4.86534e+08
26WIMPI-S15CPRTZ,26WUUUCAPRIATI1B,"Hydro Pumped Storage",2018,69251,0.070,1.000,0
26WIMPI-S04CRDA9,26WUUUUCARDANO16,"Hydro Run-of-river and poundage",2018,635816,0.600,1.000,0
26WIMPI-S03ACMNW,26WUUUUCASSANO2I,"Fossil Gas",2018,1322120,0.202,1.000,5.21729e+08
26WIMPI-0300653B,26WUCCGTPRILIA15,"Fossil Gas",2018,1957820,0.284,1.000,7.72586e+08
26WIMPI-0693236B,26WUUUUUUUCET21O,Other,2018,64610,0.016,1.000,
26WIMPI-S01CHVSE,26WUUUCHIVASSO1V,"Fossil Gas",2018,1890338,0.287,1.000,7.45956e+08
26WIMPI-S01CHVSE,26WUUUCHIVASSO2T,Other,2018,365353,0.113,1.000,
26WIMPI-S04CMGI4,26WUUUUUCIMEGO1U,"Hydro Water Reservoir",2018,415737,0.216,1.000,0
26WIMPI-S18SCNDX,26WUCNTRLDSCND16,"Fossil Gas",2018,1494141,0.416,1.000,5.78486e+08
26WIMPI-S18SCNDX,26WUCNTRLDSCND24,"Fossil Gas",2018,782861,0.217,1.000,3.031e+08
26WIMPI-S03CDTL1,26WUCNTRLDTRNL1C,"Fossil Gas",2018,1697521,0.242,1.000,6.57229e+08
26WIMPI-S15STTV3,26WUCNTRLDTVRL1D,"Fossil Gas",2018,862758,0.244,1.000,3.40458e+08
26WIMPI-S04NATRE,26WCNTRLNTRNO118,"Hydro Water Reservoir",2018,292413,0.191,1.000,0
26WIMPI-S03ACMSM,26WUUCTE-DEL-M2E,"Fossil Gas",2018,772949,0.221,1.000,3.05018e+08
26WIMPI-S19APGPP,26WUCTNUCENORD1T,"Fossil Gas",2018,738075,0.586,0.351,3.09088e+08
26WIMPI-S19APGPP,26WUCTNUCENORD2R,"Fossil Gas",2018,556191,0.407,0.650,2.37772e+08
26WIMPI-S19APGPP,26WUCTNUCENORD3P,"Fossil Gas",2018,826177,0.605,0.650,3.53191e+08
26WIMPI-S13CTTM2,26WUCTTAMARETE11,Other,2018,102090,0.101,1.000,
26WIMPI-S06SDDT9,26WUUUUUUDUINO1A,"Fossil Gas",2018,29224,0.028,1.000,1.4278e+07
26WIMPI-S03EDLO9,26WUUUUUUEDOLO19,"Hydro Pumped Storage",2018,384637,0.046,1.000,0
26WIMPI-S01ENTRP,26WUETQCHIOTAS1O,"Hydro Pumped Storage",2018,781825,0.084,1.000,0
26WIMPI-R01ENTRX,26WUETQ-ROVINA1Y,"Hydro Pumped Storage",2018,9436,0.009,1.000,0
26WIMPI-S05FDLTJ,26WUUUUFADALTO1G,"Hydro Pumped Storage",2018,292083,0.159,1.000,0
26WIMPI-S20FOMSR,26WUUFIUMESANT3F,"Fossil Hard coal",2018,1438140,0.615,1.000,1.47632e+09
26WIMPI-S20FOMSR,26WUUFIUMESANT4D,"Fossil Hard coal",2018,1760502,0.753,1.000,1.80724e+09
26WIMPI-S05FTSNK,26WUUUFUSINA-T18,"Fossil Hard coal",2018,446785,0.352,1.000,5.60566e+08
26WIMPI-S05FTSNK,26WUUUFUSINA-T26,"Fossil Hard coal",2018,448477,0.330,1.000,4.74769e+08
26WIMPI-S05FTSNK,26WUUUFUSINA-T34,"Fossil Hard coal",2018,1469318,0.599,1.000,1.55546e+09
26WIMPI-S05FTSNK,26WUUUFUSINA-T42,"Fossil Hard coal",2018,1269124,0.517,1.000,1.34353e+09
26WIMPI-S10GLLT5,26WUUUUGALLETO2T,"Hydro Run-of-river and poundage",2018,322401,0.222,1.000,0
26WIMPI-S03GRGNY,26WUUUGARGNANO18,"Hydro Pumped Storage",2018,78023,0.065,1.000,0
26WIMPI-S13CDGNT,26WUUUUUUGISSI19,"Fossil Gas",2018,257202,0.070,1.000,9.95809e+07
26WIMPI-S13CDGNT,26WUUUUUUGISSI27,"Fossil Gas",2018,815709,0.222,1.000,3.15818e+08
26WIMPI-S19EPRGR,26WUUUUUIMPSUD2Q,"Fossil Gas",2018,57337,0.218,0.493,2.40113e+07
26WIMPI-S19IESBL,26WUISABENERGY2N,"Fossil Gas",2018,666546,0.297,1.000,3.59935e+08
26WIMPI-S19IESBL,26WUISABENERGY3L,"Fossil Gas",2018,1675940,0.664,1.000,9.05008e+08
26WIMPI-S03CLTCO,26WUULAMARMORA16,Other,2018,117087,0.114,1.000,
26WIMPI-S04LNAAQ,26WUUUUUUULANA1R,"Hydro Run-of-river and poundage",2018,150262,0.143,1.000,0
26WIMPI-S14LTRNT,26WUULARINO-TG1C,Other,2018,281,0.000,1.000,
26WIMPI-S14LTRNT,26WUULARINO-TG2A,Other,2018,269,0.000,1.000,
26WIMPI-S08LCCS4,26WUULA-CASELL1P,"Fossil Gas",2018,458589,0.221,0.633,1.74264e+08
26WIMPI-S08LCCS4,26WUULA-CASELL2N,"Fossil Gas",2018,406588,0.200,0.633,1.54503e+08
26WIMPI-S08LCCS4,26WUULA-CASELL3L,"Fossil Gas",2018,197941,0.098,0.633,7.52176e+07
26WIMPI-S08LCCS4,26WUULA-CASELL4J,"Fossil Gas",2018,85614,0.051,0.633,3.25333e+07
26WIMPI-S01LNEIG,26WUUUUUULEINI1V,"Fossil Gas",2018,2070098,0.622,1.000,7.86637e+08
26WIMPI-S05PMAR7,26WUUUULEVANTE35,"Fossil Gas",2018,1715583,0.505,1.000,6.51922e+08
26WIMPI-S05PMAR7,26WUUUULEVANTE43,"Fossil Gas",2018,256116,0.080,1.000,1.1425e+08
26WIMPII-LIRO-1L,26WUUUUUUULIRO13,"Hydro Water Reservoir",2018,168355,0.163,1.000,0
26WIMPI-0420910Z,26WULVTRNTCET31X,"Fossil Coal-derived gas",2018,110781,0.032,1.000,
26WIMPI-S03XMCMK,26WUUUUUUUMESE16,"Hydro Run-of-river and poundage",2018,466835,0.325,1.000,0
26WIMPI-S19TMRC9,26WUUUUMILAZZO1Z,"Fossil Gas",2018,760478,0.571,1.000,3.39239e+08
26WIMPI-S01MNCLB,26WUMONCALIERI36,"Fossil Gas",2018,1562595,0.469,1.000,5.93786e+08
26WIMPI-S01MNCLB,26WUUMONCALRPW2S,"Fossil Gas",2018,1774247,0.506,1.000,6.74214e+08
26WIMPI-S06MTNFA,26WUUUMONFALCO12,"Fossil Hard coal",2018,865228,0.646,1.000,8.37442e+08
26WIMPI-S06MTNFA,26WUUUMONFALCO20,"Fossil Hard coal",2018,1058185,0.746,1.000,1.0242e+09
26WIMPI-S12MCNTU,26WUUUMONTALTO1L,"Fossil Gas",2018,54,0.000,1.000,23085
26WIMPI-S12MCNTU,26WUUUMONTALTO2J,"Fossil Gas",2018,41,0.000,1.000,17527.5
26WIMPI-S12MCNTU,26WUUUMONTALTO3H,"Fossil Gas",2018,44,0.000,1.000,19627.8
26WIMPI-S12MCNTU,26WUUUMONTALTO4F,"Fossil Gas",2018,0,0.000,1.000,0
26WIMPI-S13MNTR3,26WUUUMONTORIO1P,"Hydro Run-of-river and poundage",2018,241788,0.251,1.000,0
26WIMPI-S18M1CN9,26WUUZMUCONE1S1I,"Hydro Water Reservoir",2018,214690,0.243,1.000,0
26WIMPI-S15NLPLI,26WUUUUNAPOLIL48,"Fossil Gas",2018,1367443,0.390,1.000,5.10181e+08
26WIMPI-S01ECLF6,26WUNCTLVRNFRR1D,"Fossil Gas",2018,3604084,0.512,1.000,1.36955e+09
26WIMPIVELINO-1Q,26WUNERAVELINO11,"Hydro Run-of-river and poundage",2018,971580,0.376,1.000,0
26WIMPII-NOCE-1C,26WUUUUUUUNOCE1E,"Hydro Water Reservoir",2018,412303,0.292,1.000,0
26WIMPI-S01NNVLN,26WUUUUUUNOVEL1U,Other,2018,246681,0.589,0.493,
26WIMPI-S16EBNPL,26WNPWRBRNDSI10U,"Fossil Gas",2018,2055946,0.652,1.000,7.81259e+08
26WIMPI-S16EBNPL,26WUNPWRBRNDSI4A,"Fossil Gas",2018,64598,0.041,1.000,2.54914e+07
26WIMPI-S16EBNPL,26WUNPWRBRNDSI82,"Fossil Gas",2018,2059716,0.653,1.000,7.82692e+08
26WIMPI-S16EBNPL,26WUNPWRBRNDSI90,"Fossil Gas",2018,2006648,0.636,1.000,7.62526e+08
26WIMPI-S03FERRD,26WNPWRFRRRRB10Q,"Fossil Gas",2018,1579955,0.784,1.000,6.23475e+08
26WIMPI-S03FERRD,26WUNPWRFRRRRB8C,"Fossil Gas",2018,1883407,0.558,1.000,7.15695e+08
26WIMPI-S03FERRD,26WUNPWRFRRRRB9A,"Fossil Gas",2018,1774667,0.526,1.000,6.74373e+08
26WIMPI-S09AGPP4,26WUNPWRLVORNO77,Other,2018,648043,0.496,1.000,
26WIMPI-S03EMC43,26WUNPWRMNTOVA2N,"Fossil Gas",2018,2108638,0.642,1.000,8.01282e+08
26WIMPI-S03EMC43,26WUNPWRMNTOVA3L,"Fossil Gas",2018,1879235,0.572,1.000,7.14109e+08
26WIMPI-S08ERNPQ,26WNPWRRVENNA10P,"Fossil Gas",2018,1977894,0.602,1.000,7.516e+08
26WIMPI-S08ERNPQ,26WNPWRRVENNA11N,"Fossil Gas",2018,1855243,0.529,1.000,7.04992e+08
26WIMPI-S08ERNPQ,26WUNPWRRVENNA3F,Other,2018,2838,0.006,0.493,
26WIMPI-S08ERNPQ,26WUNPWRRVENNA93,"Fossil Gas",2018,179288,0.171,1.000,7.9978e+07
26WIMPI-S14TERME,26WUNRGAMOLISE1H,"Fossil Gas",2018,1220199,0.181,1.000,4.81509e+08
26WIMPIORTICA-13,26WUUUUUORTICA1F,"Hydro Run-of-river and poundage",2018,520429,0.150,1.000,0
26WIMPI-S03OSTG2,26WUUOSTIGLIA12K,"Fossil Gas",2018,2275199,0.346,1.000,9.33742e+08
26WIMPI-S03OSTG2,26WUUUOSTIGLIA33,"Fossil Gas",2018,396098,0.121,1.000,1.56306e+08
26WIMPI-S08PLCNW,26WUUUPIACENZA4O,"Fossil Gas",2018,1659025,0.235,1.000,6.3043e+08
26WIMPI-S10PTRFC,26WUUPIETRAFIT51,"Fossil Gas",2018,426386,0.133,1.000,1.62027e+08
26WIMPI-S15SGTL1,26WUPZGLNDARCO14,"Fossil Gas",2018,0,0.000,1.000,0
26WIMPI-S11ACPNS,26WUPNRGIAIGCC1R,"Fossil Gas",2018,104532,0.050,1.000,4.46874e+07
26WIMPI-S09CPLR3,26WUUUUPORCARI17,"Fossil Gas",2018,434344,0.486,1.000,1.68165e+08
26WIMPI-S08PCRTB,26WUUPORTO-COR3N,"Fossil Gas",2018,270530,0.084,1.000,1.02801e+08
26WIMPI-S08PCRTB,26WUUPORTO-COR4L,"Fossil Gas",2018,618883,0.189,1.000,2.35176e+08
26WIMPIGROSIO-11,26WPREM-GROSIO10,"Hydro Run-of-river and poundage",2018,1583281,0.276,1.000,0
26WIMPI-S15PRSN8,26WUUPRESENZAN11,"Hydro Pumped Storage",2018,490237,0.056,1.000,0
26WIMPI-S19PCRLE,26WUUUPRIOLO-C13,"Fossil Gas",2018,837152,0.257,1.000,3.18118e+08
26WIMPI-S19PCRLE,26WUUUPRIOLO-C21,"Fossil Gas",2018,284751,0.087,1.000,1.08205e+08
26WIMPI-S13PRVVW,26WUUPROVVIDEN13,"Hydro Pumped Storage",2018,115408,0.095,1.000,0
26WIMPI-S16CSSCB,26WUUUUURATINO1O,"Fossil Gas",2018,1656732,0.449,1.000,6.41437e+08
26WIMPI-S04RDGLX,26WUUUURIVADEL38,"Hydro Pumped Storage",2018,123540,0.121,1.000,0
26WIMPI-S18RCZZW,26WUURIZZICONI1S,"Fossil Gas",2018,1354544,0.403,1.000,5.14727e+08
26WIMPI-S18RCZZW,26WUURIZZICONI2Q,"Fossil Gas",2018,1022704,0.304,1.000,3.88628e+08
26WIMPI-S03RNCVS,26WUURONCOVALG13,"Hydro Pumped Storage",2018,469510,0.054,1.000,0
26WIMPI-S09RSLCK,26WUROSELECTRA1D,"Fossil Gas",2018,1520709,0.457,1.000,5.77869e+08
26WIMPI-S09RSNOR,26WUUUUUUROSEN1B,"Fossil Gas",2018,1294856,0.455,1.000,4.83099e+08
26WIMPI-S01RASNN,26WUUUUUROSONE16,"Hydro Water Reservoir",2018,509099,0.430,1.000,0
26WIMPI-S18RTSN9,26WUUROSSANO-T1T,"Fossil Gas",2018,16,0.000,1.000,9656.47
26WIMPI-S18RTSN9,26WUUROSSANO-T3P,"Fossil Gas",2018,13,0.000,1.000,7845.88
26WIMPI-S19SDMCS,26WUUUS-F--DEL16,"Fossil Oil",2018,62802,0.049,1.000,5.84059e+07
26WIMPI-S19SDMCS,26WUUUS-F--DEL24,"Fossil Oil",2018,226079,0.178,1.000,2.10253e+08
26WIMPI-S19SDMCS,26WUUUS-F--DEL5Z,"Fossil Oil",2018,170775,0.068,1.000,1.58821e+08
26WIMPI-S19SDMCS,26WUUUS-F--DEL6X,"Fossil Oil",2018,236597,0.094,1.000,2.20035e+08
26WIMPI-S03SFRNQ,26WUUZ-FIORANO1X,"Hydro Pumped Storage",2018,213498,0.090,1.000,0
26WIMPIASS-CL-1D,26WUUS-MASS-CL10,"Hydro Pumped Storage",2018,742161,0.225,1.000,0
26WIMPI-S20SRLXH,26WUUUUUSARLUX1W,"Fossil Gas",2018,4374077,0.793,1.000,1.95122e+09
26WIMPI-S09SBRBU,26WUUUSBARBARA3W,"Fossil Gas",2018,1426337,0.416,1.000,5.42008e+08
26WIMPI-S08EFNP0,26WUSCTNPWPFRR28,"Fossil Gas",2018,2191076,0.715,1.000,8.32609e+08
26WIMPI-S08EFNP0,26WUSCTNPWPFRR36,"Fossil Gas",2018,1792270,0.585,1.000,6.81063e+08
26WIMPI-S03SRMDD,26WUUUUSERMIDE3O,"Fossil Gas",2018,299780,0.121,0.732,1.18298e+08
26WIMPI-S03SRMDD,26WUUUUSERMIDE4M,"Fossil Gas",2018,1103592,0.164,1.000,4.35494e+08
26WIMPI-S04SFLVM,26WUUSFLORIANO2R,"Hydro Run-of-river and poundage",2018,326280,0.310,1.000,0
26WIMPI-M03SFRN0,26WUSZRNGNRZNE21,"Hydro Water Reservoir",2018,128322,0.054,1.000,0
26WIMPI-S13S2GCF,26WUUUSGIACOMO3I,Other,2018,358605,0.084,1.000,
26WIMPI-S18SCMR8,26WUSMRICRICHI16,"Fossil Gas",2018,3732262,0.481,1.000,1.47281e+09
26WIMPI-S05SVRZ0,26WUUSOVERZENE1M,"Hydro Water Reservoir",2018,645431,0.466,1.000,0
26WIMPI-S15SCPRH,26WUUSPARANISE1Q,"Fossil Gas",2018,901542,0.268,1.000,3.42586e+08
26WIMPI-S15SCPRH,26WUUSPARANISE2O,"Fossil Gas",2018,1097346,0.313,1.000,4.16991e+08
26WIMPI-S07SCPZX,26WUUSPEZIA-CE3T,"Fossil Hard coal",2018,1919117,0.421,1.000,1.6253e+09
26WIMPI-S16CDMNU,26WUSRGNPGLCNT1P,"Fossil Gas",2018,796409,0.112,1.000,3.08346e+08
26WIMPI-S20EONCO,26WUSTTNNRGSRL1T,"Fossil Oil",2018,0,0.000,0.493,0
26WIMPI-S20SCLC8,26WUSULCIS-CEN2C,"Fossil Hard coal",2018,566773,0.259,1.000,5.64706e+08
26WIMPI-S20SCLC8,26WUUSULCIS-CE3T,"Fossil Hard coal",2018,386352,0.242,1.000,3.84943e+08
26WIMPIAMENTO-1T,26WTAGLIAMENTO1J,"Hydro Run-of-river and poundage",2018,665135,0.345,1.000,0
26WIMPI-T20TLRAJ,26WUUUUTALORO11V,"Hydro Pumped Storage",2018,237936,0.113,1.000,0
26WIMPI-S03TVZZK,26WUUTAVAZZANO5Z,"Fossil Gas",2018,2710231,0.404,1.000,1.0695e+09
26WIMPI-S03TVZZK,26WTAVAZZANO-C64,"Fossil Gas",2018,528137,0.157,1.000,2.08411e+08
26WIMPI-S19TCRMT,26WUUTERMINI-I4H,"Fossil Gas",2018,0,0.000,1.000,0
26WIMPI-S19TCRMT,26WUTERMINI-I42G,"Fossil Gas",2018,45549,0.044,1.000,2.83232e+07
26WIMPI-S19TCRMT,26WUUTERMINI-I5F,"Fossil Gas",2018,41818,0.040,1.000,2.60032e+07
26WIMPI-S19TCRMT,26WUUTERMINI-I6D,"Fossil Gas",2018,1154674,0.179,1.000,4.38776e+08
26WIMPI-S03DBLMQ,26WUTNRSDLMNSP15,Other,2018,168726,0.158,1.000,
26WIMPI-S04TRBLJ,26WUUUUTORBOLE1H,"Hydro Run-of-river and poundage",2018,308679,0.320,1.000,0
26WIMPI-0066050X,26WUTORINONORD1C,"Fossil Gas",2018,1999576,0.578,1.000,7.59839e+08
26WIMPI-S12TRRVU,26WUUTORREVALD49,"Fossil Gas",2018,0,0.000,1.000,0
26WIMPI-S12TRRLD,26WUUTORREVALN2K,"Fossil Hard coal",2018,3272849,0.608,1.000,2.91766e+09
26WIMPI-S12TRRLD,26WUUTORREVALN3I,"Fossil Hard coal",2018,2860129,0.531,1.000,2.54973e+09
26WIMPI-S12TRRLD,26WUUTORREVALN4G,"Fossil Hard coal",2018,2676819,0.497,1.000,2.38631e+09
26WIMPI-S06TRVC2,26WUTORVISCOSA1F,"Fossil Gas",2018,3643381,0.501,1.000,1.43773e+09
26WIMPI-S19TCRPN,26WUUTRAPANI-C1M,"Fossil Gas",2018,7045,0.008,1.000,4.25186e+06
26WIMPI-S19TCRPN,26WUUTRAPANI-C2K,"Fossil Gas",2018,10525,0.011,1.000,6.35215e+06
26WIMPI-S15TDARG,26WUTRMVLRZZTR3M,Other,2018,287973,0.674,0.493,
26WIMPI-S12TRRVU,26WUTRRVLDLIGA55,"Fossil Gas",2018,1326127,0.192,1.000,5.2331e+08
26WIMPI-S12TRRVU,26WUTRRVLDLIGA63,"Fossil Gas",2018,490131,0.143,1.000,1.93413e+08
26WIMPI-S03TRBGZ,26WUUUUTURBIGO3M,"Fossil Gas",2018,0,0.000,1.000,0
26WIMPI-S03TRBGZ,26WUUUUTURBIGO4K,"Fossil Gas",2018,1151826,0.164,1.000,4.37694e+08
26WIMPI-S07VTDR2,26WUUUVADOTERM5P,"Fossil Gas",2018,2521393,0.379,1.000,9.58129e+08
26WIMPIMONICA-1D,26WVALCAMONICA1Y,"Hydro Run-of-river and poundage",2018,338317,0.297,1.000,0
26WIMPI-S09VSLLJ,26WUUVALLE-SEC1Z,Geothermal,2018,877148,0.878,1.000,
26WIMPIALENCO-1B,26WUVALMALENCO17,"Hydro Water Reservoir",2018,719311,0.235,1.000,0
26WIMPI-S02VLPL3,26WUUVALPELLIN15,"Hydro Water Reservoir",2018,390554,0.343,1.000,0
26WIMPI-S01VNSE6,26WUUUUUVENAUS10,"Hydro Water Reservoir",2018,245831,0.122,1.000,0
26WIMZI-S01BVRG0,26WUUUVERZUOLO2R,"Fossil Gas",2018,235918,0.192,1.000,1.12582e+08
26WIMPI-S03VEGHN,26WUUUUVOGHERA14,"Fossil Gas",2018,2146386,0.643,1.000,8.15627e+08
12W-0000000902-P,12W-0000000725-I,"Hydro Water Reservoir",2018,2651913,0.264,0.915,0
12W-0000000902-P,12W-0000000723-O,"Hydro Water Reservoir",2018,12,0.000,0.915,0
12W-0000000060-F,12W-0000000720-X,"Hydro Water Reservoir",2018,363581,0.239,0.915,0
12W-0000000241-A,12W-0000000839-Y,"Hydro Pumped Storage",2018,0,0.000,0.915,0
12W-0000000902-P,12W-0000000724-L,"Hydro Water Reservoir",2018,0,0.000,0.915,0
12W-0000000060-F,12W-0000000719-A,"Hydro Water Reservoir",2018,350508,0.190,0.915,0
12W-0000000116-C,12W-0000000722-R,"Hydro Pumped Storage",2018,701052,0.181,0.915,0
16WFRADES------T,16WFRADES1-----F,"Hydro Pumped Storage",2018,131112,0.158,1.000,0
16WFRADES------T,16WFRADES2-----8,"Hydro Pumped Storage",2018,129089,0.155,1.000,0
17W100P100P02675,17W100P100P0046L,"Fossil Oil",2018,27148,0.017,0.998,2.22486e+07
17W100P100P02683,17W100P100P0047J,"Fossil Oil",2018,20788,0.013,0.998,1.70364e+07
17W100P100P02691,17W100P100P0048H,"Fossil Oil",2018,24495,0.015,0.998,2.00744e+07
16WVALEIRA-----B,16WVALEIR1-----0,"Hydro Run-of-river and poundage",2018,282815,0.404,1.000,0
16WVALEIRA-----B,16WVALEIR2-----U,"Hydro Run-of-river and poundage",2018,170384,0.243,1.000,0
16WVALEIRA-----B,16WVALEIR3-----N,"Hydro Run-of-river and poundage",2018,178490,0.255,1.000,0
18WVAN2-12345-0W,18WVAN2-12345-BA,Nuclear,2018,5005010,0.547,1.000,0
44W-T-YT-000012L,44W-T-YT-1000174,"Fossil Hard coal",2018,1006534,0.515,1.000,1.02886e+09
44W-T-YT-000012L,44W-T-LV-1000078,"Fossil Hard coal",2018,0,0.000,1.000,0
41W3185595680EL8,41WVE3------TG16,"Fossil Gas",2018,0,0.000,0.980,
41W3185595680EL8,41WVE3------TG24,"Fossil Gas",2018,0,0.000,0.980,
49W000000000046W,49W0000000000229,"Fossil Gas",2018,139839,0.046,1.000,7.9009e+07
49W000000000046W,49W0000000000237,"Fossil Gas",2018,1824937,0.556,1.000,1.03109e+09
11WD72VIA2H-KW-0,11WD7VIAN2H-1-1O,"Hydro Pumped Storage",2018,110911,0.127,1.000,0
11WD72VIA2H-KW-0,11WD72VIA2H--10R,"Hydro Pumped Storage",2018,54877,0.032,1.000,0
11WD72VIA2H-KW-0,11WD72VIA2H--11P,"Hydro Pumped Storage",2018,96575,0.056,1.000,0
11WD72VIA2H-KW-0,11WD7VIAN2H-1-2M,"Hydro Pumped Storage",2018,154043,0.176,1.000,0
11WD72VIA2H-KW-0,11WD7VIAN2H-1-3K,"Hydro Pumped Storage",2018,162181,0.185,1.000,0
11WD72VIA2H-KW-0,11WD7VIAN2H-1-4I,"Hydro Pumped Storage",2018,145872,0.167,1.000,0
11WD72VIA2H-KW-0,11WD7VIAN2H-2-5C,"Hydro Pumped Storage",2018,147476,0.168,1.000,0
11WD72VIA2H-KW-0,11WD7VIAN2H-2-6A,"Hydro Pumped Storage",2018,137965,0.157,1.000,0
11WD72VIA2H-KW-0,11WD7VIAN2H-2-78,"Hydro Pumped Storage",2018,49096,0.056,1.000,0
11WD72VIA2H-KW-0,11WD7VIAN2H-2-86,"Hydro Pumped Storage",2018,89805,0.103,1.000,0
11WD72VIA2H-KW-0,11WD7VIAN2H-2-94,"Hydro Pumped Storage",2018,105018,0.120,1.000,0
46WPU0000000027P,46WGU00000000216,"Hydro Water Reservoir",2018,666139,0.469,1.000,0
46WPU0000000027P,46WGU00000000224,"Hydro Water Reservoir",2018,640012,0.451,1.000,0
16WVFURNA------1,16WVFURNA1-----O,"Hydro Pumped Storage",2018,104498,0.166,1.000,0
16WVFURNA------1,16WVFURNA2-----H,"Hydro Pumped Storage",2018,87531,0.141,1.000,0
18WDUER-12345-0N,18WVC21-12345-A7,"Hydro Water Reservoir",2018,309813,0.298,1.000,0
17W100P100P0300X,17W100P100P00877,"Hydro Water Reservoir",2018,145921,0.101,0.918,0
17W100P100P0300X,17W100P100P00885,"Hydro Water Reservoir",2018,474763,0.310,0.972,0
18WDUER-12345-0N,18WVRN1-12345-A3,"Hydro Water Reservoir",2018,211475,0.174,1.000,0
18WDUER-12345-0N,18WVRN2-12345-AU,"Hydro Water Reservoir",2018,152018,0.126,1.000,0
18WDUER-12345-0N,18WVRN3-12345-AK,"Hydro Water Reservoir",2018,188675,0.156,1.000,0
18WDUER-12345-0N,18WVRN4-12345-AA,"Hydro Water Reservoir",2018,175973,0.145,1.000,0
18WDUER-12345-0N,18WVRN5-12345-A0,"Hydro Water Reservoir",2018,184311,0.141,1.000,0
18WDUER-12345-0N,18WVRN6-12345-AR,"Hydro Water Reservoir",2018,184217,0.142,1.000,0
11WD7VOLK5S--KWI,11WD7VOLK5S-HKVM,"Fossil Hard coal",2018,561963,0.306,0.994,6.52102e+08
11WD7VOLK5S--KWI,11WD7VOLK5S-MKV2,"Fossil Hard coal",2018,336712,0.216,0.995,3.90721e+08
24WV--EVO------D,24WG--EVOG15---A,"Fossil Hard coal",2018,185653,0.376,0.512,2.24013e+08
24WV--EVO------D,24WG--EVOG16---5,"Fossil Hard coal",2018,164591,0.334,0.512,1.98599e+08
44W-T-YT-000013J,44W-T-YT-1000182,"Fossil Gas",2018,588519,0.420,1.000,
44W-T-YT-000013J,44W-T-YT-1000190,"Fossil Gas",2018,827290,0.590,1.000,
44W-T-YT-000013J,44W-T-YT-100020F,"Fossil Gas",2018,552608,0.394,1.000,
11WD2W2--0002757,11WD2W2M1000073I,"Hydro Pumped Storage",2018,21835,0.010,1.000,0
11WD2W2--0002757,11WD2W2M20000748,"Hydro Pumped Storage",2018,296563,0.141,1.000,0
14W-BWM-KW-----L,14W-BWM-TU-----0,"Hydro Run-of-river and poundage",2018,1214098,0.660,1.000,0
11WD7WALS1S--KW0,11WD7WALS1S--10A,"Fossil Hard coal",2018,2528066,0.400,0.995,2.37857e+09
11WD7WALS1S--KW0,11WD7WALS5S--9-Y,"Fossil Hard coal",2018,1113482,0.345,0.995,1.29208e+09
48WSTN0000WBUGT2,48W00000WBUGT-1T,"Fossil Gas",2018,101,0.721,0.001,71591.6
48WSTN0000WBUGT2,48W00000WBUGT-4N,"Fossil Gas",2018,86,0.478,0.001,60959.2
48WSTN0000WBUPSE,48W00000WBUPS-1P,"Fossil Hard coal",2018,458728,0.571,0.182,4.65701e+08
48WSTN0000WBUPSE,48W00000WBUPS-2N,"Fossil Hard coal",2018,530113,0.613,0.196,5.38171e+08
48WSTN0000WBUPSE,48W00000WBUPS-3L,"Fossil Hard coal",2018,379059,0.555,0.155,3.84821e+08
48WSTN0000WBUPSE,48W00000WBUPS-4J,"Fossil Hard coal",2018,326900,0.521,0.142,3.31869e+08
48WSTN0000WBURB5,48W00000WBURB-19,"Fossil Gas",2018,1693630,0.747,0.575,6.32986e+08
48WSTN0000WBURB5,48W00000WBURB-27,"Fossil Gas",2018,1871450,0.722,0.643,6.99446e+08
48WSTN0000WBURB5,48W00000WBURB-35,"Fossil Gas",2018,1931931,0.741,0.662,7.2205e+08
48WSTN0000WDNSOV,48W00000WDNSO-1H,"Wind Offshore",2018,639169,0.547,0.698,0
48WSTN0000WDNSOV,48W00000WDNSO-2F,"Wind Offshore",2018,599150,0.517,0.693,0
11WD4SWSW5HD7--F,11WD4WEHR1HD7--M,"Hydro Pumped Storage",2018,513076,0.129,1.000,0
11WD7WEIH2S--KWV,11WD7WEIH2S--C-A,"Fossil Hard coal",2018,17206,0.003,0.995,1.76169e+07
11WD7WEIS-B-KW-C,11WD7WEIS5B--E-Y,"Fossil Brown coal/Lignite",2018,2407102,0.853,1.000,3.20626e+09
11WD7WEIS-B-KW-C,11WD7WEIS1B--F-M,"Fossil Brown coal/Lignite",2018,2309956,0.819,1.000,3.07686e+09
11WD7WEIS-B-KW-C,11WD7WEIS1B--G-J,"Fossil Brown coal/Lignite",2018,4642088,0.799,1.000,5.79681e+09
11WD7WEIS-B-KW-C,11WD7WEIS1B--H-G,"Fossil Brown coal/Lignite",2018,3789052,0.659,1.000,4.73158e+09
11WD7WEIS-B-KW-C,11WD7WEIS5GVGTGU,"Fossil Brown coal/Lignite",2018,40422,0.023,1.000,3.93967e+07
11WD7WEIS-B-KW-C,11WD7WEIS5GVGTHS,"Fossil Brown coal/Lignite",2018,26900,0.015,1.000,3.25735e+07
47W000000000170O,47W000000000094E,"Fossil Peat",2018,685719,0.672,0.863,
