wri_id,wri_name,country,geo_id,geo_name,carmav3_id,carmav3_name,osm_id,osm_name
1001210,PLTGU Muara Karang Block I,Indonesia,44932,Muara Karang CCGT Power Plant Indonesia,29707,MUARA KARANG,,
1001211,PLTGU Muara Karang repowering,Indonesia,44932,Muara Karang CCGT Power Plant Indonesia,29707,MUARA KARANG,,
1001213,PLTGU Muara Tawar Block 1 &2,Indonesia,41531,Muara Tawar I II III CCGT Power Plant Indonesia,,,,
1001216,PLTGU Priok Block 1   2,Indonesia,41526,Tanjung Priok CCGT Power Plant Indonesia,,,,
1001218,PLTGU Tambak Lorok,Indonesia,41529,Tambak Lorok (Semarang) CCGT Power Plant Indonesia,44424,TAMBAK LOROK,,
1001245,PLTU Banten 1 - Suralaya unit 8,Indonesia,,,43839,SURALAYA,,
1001247,PLTU Banten 3 - Teluk Naga/Lontar,Indonesia,44938,Banten-Lontar Coa Power Plant Indonesia,,,,
1001251,PLTU Cilacap 1 & 2,Indonesia,41537,Cilacap Coal Power Plant Indonesia,,,,
1001252,PLTU Cirebon,Indonesia,44707,Cirebon Coal Power Plant Indonesia,34978,PLTU,,
1001260,PLTU Gresik,Indonesia,41535,Gresik CCGT Power Plant Indonesia,34978,PLTU,,
1001269,PLTU Jabar Selatan - Pelabuhan Ratu,Indonesia,44934,Pelabuhan Ratu Coal Power Plant Indonesia,19922,PELABUHAN RATU,109924603,PLTU Tello
1001270,PLTU Jawa Barat - Indramayu,Indonesia,44935,Indramayu Coal Power Plant Indonesia,52642,INDRAMAYU,,
1001271,PLTU Jawa Tengah 1 - Rembang,Indonesia,,,20135,JAWA TENGAH,,
1001272,PLTU Jawa Timur 1 - Pacitan,Indonesia,,,20124,PACITAN,,
1001292,PLTU Paiton I Unit 7 & 8,Indonesia,41519,Paiton I Coal Power Plant Indonesia,33354,PAITON-I,,
1001293,PLTU Paiton II 5 & 6,Indonesia,41521,Paiton II Coal Power Plant Indonesia,33355,PAITON-II,,
1001294,PLTU Paiton III expansion 3 & 4,Indonesia,44933,Paiton III Coal Power Plant Indonesia,64272,PAITON-III,,
1001313,PLTU Suralaya,Indonesia,44709,Suralaya Coal Power Plant Indonesia,43839,SURALAYA,167003621,Suralaya
1001321,PLTU Tanjung Jati B,Indonesia,43058,Tanjung Jati-B Coal Power Plant Indonesia,44523,TANJUNG JATI-B,,
1001322,PLTU Tanjung Jati B - expansion,Indonesia,43058,Tanjung Jati-B Coal Power Plant Indonesia,44523,TANJUNG JATI-B,,
1001336,Saguling,Indonesia,41527,Saguling Hydroelectric Power Project Indonesia,38593,SAGULING,,
1001380,Tomato-atsuma,Japan,44417,Tomato-Atsuma Coal Power Station Japan,,,,
1001381,Higashi Niigata,Japan,44922,Higashi-Niigata Minato Power Plant Japan,17656,HIGASHI NIIGATA,,
1001382,Haramachi,Japan,44422,Haramachi Coal Power Plant Japan,16862,HARAMACHI,,
1001383,Akita,Japan,44917,Akita Thermal Power Plant Japan,617,AKITA,,
1001384,Noshiro,Japan,44424,Noshiro Coal Power Plant Japan,31718,NOSHIRO,,
1001385,Futtsu,Japan,44973,Futtsu CCGT Power Plant Japan,14390,FUTTSU,,
1001386,Kashima,Japan,44951,Kashima Kyodo Thermal Power Plant Japan,21412,KASHIMA FACTORY,,
1001387,Hirono,Japan,44971,Hirono Thermal Power Station Japan,17868,HIRONO,,
1001388,Sodegaura,Japan,5444,Sodegaura Gas Power Plant Japan,74714,SODEGAURA WIND,,
1001389,Anegasaki,Japan,44981,Anegasaki Thermal Power Plant Japan,1533,ANEGASAKI,,
1001390,Yokohama,Japan,44976,Yokohama CCGT Power Station Japan,50737,YOKOHAMA,,
1001391,Chiba,Japan,44969,Chiba CCGT Power Plant Japan,8281,CHIBA SUZUKI,,
1001392,Yokosuka,Japan,44426,Yokosuka Oil Power Station Japan,50756,YOKOSUKA,,
1001393,Higashi Ogishima,Japan,44978,Higashi-Ohgishima Gas Power Station Japan,17658,HIGASHI OGISHIMA,,
1001394,Goi,Japan,44974,Goi Gas Thermal Power Plant Japan,15372,GOI,,
1001395,Kawasaki,Japan,44975,Kawasaki CCGT Power Station Japan,21596,KAWASAKI SHOWA,,
1001396,Minami Yokohama,Japan,44979,Minami-Yokohama Gas Power Station Japan,28546,MINAMI-YOKOHAMA,,
1001397,Shinagawa,Japan,44977,Shinagawa CCGT Power Station Japan,41252,SHINAGAWA,,
1001398,Ohi,Japan,44982,Ohi Oil Power Station Japan,32278,OHI,,
1001399,Hitachinaka,Japan,44415,Hitachinaka Coal Power Station Japan,17905,HITACHINAKA,,
1001400,Kawagoe,Japan,44909,Kawagoe Thermal Power Plant Japan,21552,KAWAGOE,,
1001401,Hekinan,Japan,44414,Hekinan Coal Power Plant Japan,17371,HEKINAN,,
1001402,Chita,Japan,45064,Chita Power Plant Japan,8453,CHITA,,
1001403,Shin Nagoya,Japan,44905,Shin-Nagoya 7 CCGT Power Station Japan,41183,SHIN NAGOYA,,
1001404,Atsumi,Japan,44908,Atsumi Thermal Power Plant Japan,2473,ATSUMI,,
1001405,Chita Daini,Japan,44903,Chita Daini CCGT Power Plant Japan,8455,CHITA DAINI,,
1001406,Yokkaichi,Japan,44907,Yokkaichi CCGT Power Station Japan,50726,YOKKAICHI,,
1001407,Nishi Nagoya,Japan,44913,Nishi-Nagoya Thermal Power Plant Japan,31313,NISHI NAGOYA,,
1001408,Taketoyo,Japan,44911,Taketoyo Thermal Power Plant Japan,44313,TAKETOYO,,
1001409,Toyama Shinko,Japan,5757,Toyama-Shinko Oil Power Station Japan,46077,TOYAMA SHINKO,,
1001411,Tsuruga,Japan,5793,Tsuruga Coal Power Station Japan,46461,TSURUGA,,
1001412,Kainan,Japan,44929,Kainan (Hainan) Thermal Power Plant Japan,20810,KAINAN,,
1001413,Sakaiko,Japan,,,38777,SAKAIKO,,
1001414,Gobo,Japan,44927,Gobo Thermal Power Plant Japan,15343,GOBO,,
1001415,Nanko,Japan,44931,Nanko Thermal Power Plant Japan,30412,NANKO,,
1001416,Maizuru,Japan,44425,Maizuru Supercritical Coal Power Plant Japan,26685,MAIZURU,,
1001417,Himeji Daini,Japan,,,17792,HIMEJI DAINI,,
1001418,Himeji Daiichi,Japan,,,54944,HIMEJI DAIICHI,,
1001419,Tanagawa Daini,Japan,44941,Tanagawa II Thermal Power Plant Japan,44465,TANAGAWA DAINI,,
1001420,Ako,Japan,44925,Ako Thermal Power Plant Japan,639,AKO,,
1001421,Aioi,Japan,44926,Aioi Thermal Power Plant Japan,526,AIOI,,
1001422,Yanai,Japan,44949,Yanai CCGT Power Station Japan,50515,YANAI,,
1001423,Tamashima,Japan,5652,Tamashima Oil Power Station Japan,44412,TAMASHIMA,,
1001424,Misumi,Japan,4317,Misumi Coal Power Station Japan,28724,MISUMI,,
1001425,Shin Onoda,Japan,5375,Shin Onoda Coal Power Station Japan,41203,SHIN ONODA,,
1001427,Anan,Japan,44987,Anan Thermal (Oil) Power Plant Japan,1450,ANAN,,
1001428,Shin Oita,Japan,44948,Shin Oita CCGT Power Plant Japan,41197,SHIN OITA,,
1001429,Shin Kokura,Japan,44946,Shin Kokura Thermal Power Plant Japan,41163,SHIN KOKURA,,
1001430,Reihoku,Japan,44418,Reihoku Coal Power Plant Japan,36996,REIHOKU,,
1001431,Buzen,Japan,44942,Buzen Thermal Power Plant Japan,6457,BUZEN,,
1001432,Sendai,Japan,44947,Sendai Thermal Power Plant Japan,40524,SENDAI,,
1001433,Tachibanawan,Japan,,,44126,TACHIBANAWAN,,
1001434,Matsuura,Japan,4207,Matsuura EPDC Supercritical Coal Power Plant Japan,27593,MATSUURA KYUDEN,,
1001435,Takehara,Japan,5640,Takehara (J-Power) Coal Power Station Japan,44306,TAKEHARA,,
1001436,Isago Shin,Japan,44419,Isogo Shin Coal Power Plant Japan,,,,
1001437,Matsushima,Japan,,,27587,MATSUSHIMA,,
1001438,Tomari,Japan,40634,Tomari Nuclear Power Plant Japan,45782,TOMARI,115880550,Tomari Nuclear Power Plant
1001439,Higashi-Dori,Japan,45745,Higashi Dori-1 (Tohoku) Nuclear Power Plant Japan,,,,
1001440,Onagawa,Japan,4616,Onagawa Nuclear Power Plant Japan,32574,ONAGAWA,,
1001441,Fukushima Daiichi,Japan,45742,Fukushima Daiichi Nuclear Power Plant Japan,14288,FUKUSHIMA DAIICHI,,
1001443,Kashiwazaki Kariwa,Japan,3806,Kashiwazaki Kariwa Nuclear Power Plant Japan,21423,KASHIWAZAKI KARIWA,,
1001444,Hamaoka,Japan,45743,Hamaoka-cho Nuclear Power Plant Japan,16672,HAMAOKA,,
1001445,Shika,Japan,5372,Shika Nuclear Power Plant Japan,41072,SHIKA,,
1001446,Mihama,Japan,45698,Mihama Nuclear Power Plant Japan,28399,MIHAMA,,
1001447,Takahama,Japan,5639,Takahama Nuclear Power Plant Japan,44264,TAKAHAMA,,
1001448,Ohi,Japan,4598,Ohi Nuclear Power Plant Japan,32278,OHI,,
1001449,Shimane,Japan,45699,Shimane Nuclear Power Plant Japan,41093,SHIMANE,,
1001450,Ikata,Japan,45744,Ikata Nuclear Power Station Japan,19146,IKATA,4151482505,Ikata Nuclear Power Plant
1001451,Genkai,Japan,45700,Genkai Nuclear Power Plant Japan,14906,GENKAI,,
1001452,Sendai,Japan,44947,Sendai Thermal Power Plant Japan,40524,SENDAI,,
1001453,Tokai Daini,Japan,,,45669,TOKAI,,
1001454,Tsuruga,Japan,45701,Tsuruga Nuclear Power Plant Japan,46461,TSURUGA,,
1001458,Shin Takasegawa,Japan,45026,Shin-Takasegawa Pumped Storage Power Station Japan,41223,SHIN TAKASEGAWA,,
1001459,Tamahara,Japan,45102,Tanbara (Tamahara) Pumped Storage Power Plant Japan,44400,TAMAHARA,,
1001460,Imaichi,Japan,44984,Imaichi Pumped Storage Power Plant Japan,19223,IMAICHI,,
1001461,Shiobara,Japan,45101,Shiobara Pumped Storage Power Plant Japan,41288,SHIOBARA,,
1001462,Kazunogawa,Japan,44993,Kazunogawa Pumped Storage Power Station Japan,21660,KAZUNOGAWA,,
1001463,Azumi,Japan,45122,Azumi Pumped Storage Power Plant Japan,2720,AZUMI,,
1001468,Okumino,Japan,45070,Okumino Pumped Storage Power Plant Japan,32388,OKUMINO,,
1001469,Okuyahagi Daini,Japan,,,32403,OKUYAHAGI DAINI,,
1001474,Okutataragi,Japan,45037,Okutataragi Pumped Storage Power Station Japan,,,,
1001475,Okawachi,Japan,45080,Okawachi (Okochi) Pumped Storage Power Plant Japan,32336,OKAWACHI,,
1001476,Okuyoshino,Japan,45038,Okuyoshino Pumped Storage Power Station Japan,,,,
1001479,Matanogawa,Japan,,,27509,MATANOGAWA,,
1001480,Nabara,Japan,45079,Nabara (Namwon) Pumped Storage Power Plant Japan,30110,NABARA,,
1001483,Omarugawa,Japan,45067,Omarugawa Pumped Storage Power Plant Japan,32529,OMARUGAWA,,
1001484,Tenzan,Japan,45103,Tenzan (Tianshan) Pumped Storage Power Plant Japan,45008,TENZAN,,
1001485,Ohira,Japan,45097,Ohira Pumped Storage Power Plant Japan,32281,OHIRA,,
1001487,Shin Toyone,Japan,45039,Shin Toyone Pumped Storage Power Plant Japan,41229,SHIN TOYONE,,
1001488,Shimogo,Japan,45073,Shimogo Pumped Storage Power Plant Japan,41107,SHIMOGO,,
1001489,Okukiyotsu,Japan,,,32382,OKUKIYOTSU,,
1001490,Numappara,Japan,45082,Numappara Pumped Storage Power Plant Japan,31897,NUMAPPARA,,
1001491,Okukiyotsu Daini,Japan,,,32382,OKUKIYOTSU,,
1001492,Okutadami,Japan,45074,Okutadami Hydroelectric Power Plant Japan,32398,OKUTADAMI,,
1001500,Three Gorges Hydrodevelopment Plant,China,44141,Three Gorges Dam Hydroelectric Power Plant China,45316,THREE GORGES,,
1001501,Xiluodu Power Plant,China,,,50336,XILUODU,,
1001502,Datang Longtan Hyrdopower Station,China,,,25755,LONGTAN,126408219,Longtan Dam
1001503,Nuozhadu Hydropower Plant,China,45338,Nuozhadu Dam Hydroelectric Power Plant China,52934,NUOZHADU,,
1001504,Xiangjiaba Hydropower Station,China,,,50295,XIANGJIABA,,
1001505,Huaneng Xiaowan Power Station,China,,,50317,XIAOWAN,,
1001506,Hanyuan Pubugou Power Generating Station,China,,,16840,HANYUAN,,
1001507,China Power Investment Corp. Laxiwa Hydropower Plant,China,,,24708,LAXIWA,,
1001508,Ertan Hydropower Station,China,,,12673,ERTAN,,
1001509,Goupitan Hydropower Plant,China,,,15603,GOUPITAN,,
1001510,Gezhouba Hydropower Plant,China,44142,Gezhouba Hydroelectric Power Plant China,15013,GEZHOUBA,,
1001511,Jin'anqiao Hydropower Station,China,,,20358,JIN'ANQIAO,,
1001512,Guandi Hydropower Generating Station,China,,,16144,GUANDI,,
1001514,Guangzhou Pumped Storage Plant,China,43683,Guangdong (Guangzhou) Pumped Storage Power Plant China,,,902365126,Helms Pumped Storage Plant
1001515,Huizhou Pumped Storage Power Station ,China,,,,,1563086061,Dinorwig Pumped-Storage Power Station
1001516,Xiaolangdi Hydropower Plant ,China,44152,Xiaolangdi Hydroelectric Power Plant China,50312,XIAOLANGDI,,
1001517,Shuibuya Hydropower Station,China,44143,Shuibuya Hydroelectric Power Plant China,41421,SHUIBUYA,,
1001518,Tianhuangping Pumped Storage Power Station,China,44149,Tianhuangping Pumped Storage Power Plant China,45365,TIANHUANGPING,1563086061,Dinorwig Pumped-Storage Power Station
1001521,Baishan Hydropower Plant,China,44150,Baishan Hydroelectric Power Plant China,2920,BAISHAN,,
1001522,Huaneng Manwan Power Generation Plant,China,42412,Huaneng Fuzhou Coal Power Plant China,27084,MANWAN,,
1001524,China Power Investment Corp. Lijiaxia Hydropower Plant,China,,,25230,LIJIAXIA,,
1001525,Datang Yantan Hydropower Plant,China,,,50569,YANTAN,,
1001526,China Power Investment Corp. Gongboxia Hydropower Station,China,,,15456,GONGBOXIA,,
1001527,Huaneng Longkaikou Hydropower Station,China,,,58880,LONGKAIKOU,,
1001528,Shuikou Shuili Power Generation Plant,China,,,41425,SHUIKOU,,
1001530,SDIC Yunnan Dachaoshan Hydropower Co. Ltd. ,China,,,9967,DACHAOSHAN,,
1001531,Tianshengqiao No. 2 Power Generating Plant,China,,,45381,TIANSHENGQIAO-2,,
1001532,Longyangxia Power Plant,China,,,25762,LONGYANGXIA,,
1001533,Wujiangdu Power Plant,China,,,50189,WUJIANGDU,,
1001534,Geheyan Hydropower Plant,China,44145,Geheyan Hydroelectric Power Plant China,14814,GEHEYAN,,
1001539,Heimifeng Pumped Storage Power Plant,China,,,17345,HEIMIFENG,207654284,Ludington Pumped Storage Power Plant
1001540,Bailianhe Pumped Storage,China,,,2904,BAILIANHE,,
1001541,Baoquan Pumped Storage Hydropower Plant,China,,,3245,BAOQUAN,,
1001542,Tianshengqiao No. 1 Power Generating Plant,China,,,45380,TIANSHENGQIAO-1,,
1001544,Shatuo Power Generating Station,China,,,40921,SHATUO,,
1001545,Wanjiazhai Hydropower Station,China,,,48886,WANJIAZHAI,,
1001546,Silin Power Plant,China,,,41612,WUJIANG SILIN,,
1001547,Guangzhao Power Station,China,,,16153,GUANGZHAO,,
1001548,CPIC Jishixia Power Station,China,,,20413,JISHIXIA,,
1001550,Zhanghewan Pumped Storage Co. Ltd. ,China,,,56426,ZHANGHEWAN,,
1001552,Xiangshuijian Pumped Storage Hydropower Station,China,,,50290,XIANGSHUIJIAN,,
1001553,Taishan Pumped Storage Power Plant,China,44149,Tianhuangping Pumped Storage Power Plant China,52751,TAISHAN,207654284,Ludington Pumped Storage Power Plant
1001554,Datang Tuoketuo Power Generation Co. ,China,41851,Datang Tuoketuo Coal Power Station China,,,,
1001556,Qinbei Power Plant,China,44279,Huaneng Qinbei Coal Power Plant China,36196,HUANENG QINBEI,,
1001557,Huayang Huoshi Power Plant,China,,,76760,HUAYANG,,
1001558,Huaneng Yuhuan Power Plant,China,41852,Huaneng Yuhuan Coal Power Plant China,18676,HUANENG YUHUAN,,
1001559,Huaneng Haimen Power Plant,China,42405,Huaneng Haimen Coal Power Plant China,18656,HUANENG HAIMEN,,
1001560,Huaneng Zhenglan Qishangdu Power Generation Company,China,42401,Huaneng Luohuang Coal Power Plant China,,,,
1001561,Suizhong Power Generation Co. Ltd. ,China,42150,Suizhong Coal Power Plant China,43602,SUIZHONG,,
1001562,Yimin Power Generation Plant,China,,,18673,HUANENG YIMIN,,
1001563,Huadian Ningxia Lingwu Power Generation Co. Ltd. ,China,,,31280,NINGXIA LINGWU,,
1001564,Jiangsu Changre Power Generation Co. Lrd. ,China,42353,Jiangsu Changshu Coal Power Plant China,,,,
1001565,Huaneng Dalate Power Generation Company,China,,,10083,DALATE,,
1001566,Guohua Yuedian Taishan Power Plant,China,41859,Guohua Taishan Coal Power Plant China,44234,GUOHUA TAISHAN,,
1001567,Guodian Jianbi Power Generating Plant,China,,,20287,JIANBI,,
1001568,Huaneng Fuzhou Power Plant ,China,42412,Huaneng Fuzhou Coal Power Plant China,18655,HUANENG FUZHOU,,
1001569,Huaneng Dezhou Power Plant,China,41854,Huaneng Dezhou Coal Power Plant China,10692,DEZHOU (HUALU),157709465,Dezhou power station
1001570,Puqi Power Plant,China,,,36086,PUQI (WUHAN),,
1001571,Huaneng Luohuang Power Plant,China,42401,Huaneng Luohuang Coal Power Plant China,18663,HUANENG LUOHUANG,,
1001572,Datang Lusigang Power Generation Co. Ltd. ,China,42151,Datang Tianjin Panshan Coal Power Plant China,,,,
1001573,Huainan Fengtai Power Plant,China,44268,Fengtai Coal Power Plant China,13293,FENGTAI,,
1001575,Zhangjiakou Power Plant ,China,,,51229,ZHANGJIAKOU,,
1001576,Huaneng Yueyang Power Generating Co. Ltd. ,China,41856,Huaneng Yueyang Coal Power Plant China,18675,HUANENG YUEYANG,,
1001577,Zhejiang Yueqing Power Generation Co. Ltd. ,China,42415,Zhejiang Jiaxing Coal Power Plant China,,,,
1001579,Guohua Dingzhou Power Generation Plant,China,42147,Guohua Dingzhou Coal Power Plant China,10864,DINGZHOU,,
1001581,Honghaiwan Power Plant,China,,,55290,SHANWEI HONGHAIWAN,,
1001582,Yangxi Haibin Power Development Co. Ltd. ,China,,,66421,YANGXI,,
1001583,Datang Ningde Power Generating Plant,China,,,31276,DATANG NINGDE,,
1001585,Huaneng Shang'an Power Plant,China,42403,Huaneng Shang'an Coal Power Plant China,18667,HUANENG SHANG'AN,,
1001586,Huaneng Yangluo Power Plant,China,41855,Huaneng Yangluo Coal Power Plant China,50541,YANGLUO,,
1001587,Huadian Yangshan Power Generation Plant ,China,44288,Huadian Kunming-II Coal Power Plant China,66076,YUEYANG (YANGSHAN),,
1001589,Datang Wushashan Power Generation Plant ,China,42151,Datang Tianjin Panshan Coal Power Plant China,50214,WUSHASHAN,,
1001590,Zheneng Lanxi Power Generation Co. Ltd. ,China,,,51375,ZHENENG LANXI,,
1001591,Zhengdong Energy Co. Ltd. ,China,,,68367,ZHENGZHOU ZHENGDONG,,
1001592,Jinxi Power Plant,China,,,20354,JINXI,,
1001593,Guohua Jinjie Energy Co. Ltd. ,China,42148,Jinjie Coal Power Plant China,20385,JINJIE,,
1001595,Inner Mongolia Daihai Power Generation Co. Ltd. ,China,,,10037,DAIHAI,,
1001596,Huadian Liaoning Tieling Power Generation Plant,China,,,45412,TIELING,,
1001598,Nayong Power Generation Plant,China,,,30676,NAYONG-1,,
1001599,Pannan Power Generation Plant,China,,,77604,DATANG PANNAN,,
1001600,Kemen Power Plant,China,,,14405,FUZHOU KEMEN,,
1001601,Hanchuan Power Plant,China,,,16839,HANCHUAN,,
1001602,Yangcheng International Power Generation Co. Ltd. ,China,,,50534,YANGCHENG,,
1001603,Huarun Power Co. Ltd. (Hezhou),China,,,76809,HEZHOU,,
1001605,Guodian Zhejiang Beilun No. 3 Power Generation Plant,China,41858,Guodian Beilun Coal Power Plant China,,,,
1001608,Waigaoqiao No. 3 Power Generation Plant,China,41860,Shanghai Waigaoqiao Coal Power Station China,48705,WAIGAOQIAO,,
1001610,Guohua Xuzhou Power Generation Co. Ltd. ,China,,,50392,XUZHOU GUOHUA,,
1001611,Guodian Taizhou Power Generation Co. Ltd. ,China,,,16328,GUODIAN TAIZHOU,,
1001612,Huaneng Jinling Power Plant (coal),China,44281,Huaneng Jinling Coal Power Plant China,20298,HUANENG JINLING,,
1001614,Huadian Jurong Power Generation Co. Ltd. ,China,,,75404,HUADIAN JURONG,,
1001615,Luyang Power Plant,China,,,64633,PINGDINGSHAN LUYANG,,
1001617,Aodian Jinghai Power Generation No. 3  4 ,China,,,66194,JINGHAI,,
1001619,Guohua Aodian Taishan Power Plant No. 6  7 ,China,41859,Guohua Taishan Coal Power Plant China,44234,GUOHUA TAISHAN,,
1001621,Weifang Power Generation Plant,China,42136,Shandong Weifang Coal Power Plant China,49151,WEIFANG,,
1001622,Huadian Zouxian Power Generation Co. Ltd. ,China,,,51316,ZOUXIAN,,
1001623,Huaneng Weihai Power Generation Plant,China,44280,Huaneng Shandong Weihai Power Plant China,49153,WEIHAI,,
1001624,Shajiao C Power Plant,China,,,40821,SHAJIAO-C,,
1001627,Ezhou Power Plant ,China,,,12970,EZHOU,,
1001628,Jinggangshan Huaneng Power Generation Co. Ltd. ,China,,,18661,HUANENG JINGGANGSHAN,,
1001629,Qitaihe No. 1 Power Generation Plant,China,,,36227,QITAIHE,,
1001630,Guixi Power Generation Co. Ltd. ,China,,,16255,GUIXI,,
1001631,Yiyang Power Generation Co. Ltd. ,China,,,50702,YIYANG,,
1001632,Beilun Power Generation Co. Ltd. ,China,41858,Guodian Beilun Coal Power Plant China,3846,BEILUN,,
1001633,Huaneng Yingkou Power Generation Plant,China,42423,Huaneng Yingkou Cogen Power Plant China,18674,HUANENG YINGKOU,,
1001634,Mawan Power Generation Plant ,China,,,41004,SHENZHEN XIBU (MAWAN),,
1001636,Waigaoqiao No. 2 Power Generation Co. Ltd. ,China,41860,Shanghai Waigaoqiao Coal Power Station China,48705,WAIGAOQIAO,,
1001637,Shanxi Zhangshan Power Generation Co. ,China,,,56414,ZHANGSHAN,,
1001640,Yuanbaoshan Power Generation Co. Ltd. ,China,,,51300,YUANBAOSHAN,,
1001641,Datang Jinzhushan New Power Plant,China,,,20407,JINZHUSHAN,,
1001642,Datang Xiangtan New Power Plant ,China,,,50301,XIANGTAN,,
1001645,Xinhai Power Generation Co. Ltd. ,China,,,50355,XINHAI,,
1001646,Shanghai Shenneng Lingang Power Plant,China,42381,Shanghai Lingang CCGT Power Plant China,63276,SHANGHAI LINGANG,,
1001647,Shuangyashan Power Generation Plant ,China,,,41418,SHUANGYASHAN,,
1001648,Liaoning Qinghe Power Generation Co. Ltd. ,China,,,36201,QINGHE,,
1001653,Jiangsu Zhenjiang Power Generation Plant ,China,42353,Jiangsu Changshu Coal Power Plant China,20301,JIANGSU ZHENJIANG,,
1001655,Heze Power Generation Plant,China,42138,Guadian Heze Coal Power Plant China,17623,HEZE,,
1001656,Qinshan Associates Nuclear Power Company,China,46041,Qinshan Nuclear Power Plant China,,,,
