"plant_name","latitude","longitude","fuel_used","OutputMWh","elec_capacity_MW"
"Tolmachev-3 Powerplant",55.1027088,159.0106352,"Hydro",68286,18.4
"Tolmezzo Powerplant",46.4,13.01,,3707.0,
"Tolmin Powerplant",46.1864,13.7361,,456.0,
"Tolna Powerplant",39.7636,-76.6345,"Oil",11010,54
"Tolti Mini Powerplant",34.9449,76.2175,,0.0,
"Toluca Cimsa Powerplant",19.2883,-99.6672,,17960.0,
"Toluca Nestle Powerplant",19.2883,-99.6672,,1890.0,
"Tolukuma Mine Powerplant",-9.13602,147.463,,17136.0,
"Tolvfors Powerplant",60.6745,17.1417,,9286.0,
"Tolzstadt Powerplant",47.7611,11.5589,,3715.0,
"Tom-usinskaya Powerplant",53.781809231029,87.58807182312,"Coal",5846088,1272
"Tom Darte Powerplant",33.1384,-96.1108,,0.0,
"Tom G Smith Powerplant",26.6125,-80.0678,,15429.0,
"Tom Miller Dam Powerplant",30.293831,-97.785054,"Hydro",41029,
"Tomago Powerplant",-32.92,151.75,,0.0,
"Tomahawk Papers Powerplant",45.5047,-89.7732,,40132.0,
"Tomahawk Powerplant",45.4411,-89.7306,"Hydro",12345,2.6
"Tomakomai (tkp) Powerplant",42.67,141.63,,969612.0,
"Tomakomai Factory (hoxy) Powerplant",43.0646,141.347,,4911.0,
"Tomakomai Factory Powerplant",43.0646,141.347,,5550.0,
"Tomakomai Mill Powerplant",42.6369,141.603,,1.31619e+06,
"Tomakomai Plant Powerplant",42.6369,141.603,,9155.0,
"Tomakomai Powerplant",42.6369,141.603,,372090.0,
"Tomakomai Sanix Powerplant",42.6369,141.603,,264463.0,
"Tomakomai Service Powerplant",43.0646,141.347,,291.0,
"Tomakomai Works Powerplant",36.2048,138.253,,13694.0,
"Tomales Byers Powerplant",38.2426,-122.922,,26.0,
"Tomamae Tomen Powerplant",44.3053,141.654,,139207.0,
"Tomamae Town Powerplant",44.3053,141.654,,11137.0,
"Tomamae Winvilla Powerplant",44.3053,141.654,,212987.0,
"Tomamu Water Park Powerplant",43.0646,141.347,,12677.0,
"Tomari Powerplant",43.0371466,140.5135963,"Nuclear",6647469,1158
"Tomari Village Powerplant",43.0667,140.5,,9745.0,
"Tomata Powerplant",34.6551,133.92,,8075.0,
"Tomatlan Powerplant",19.9333,-105.25,,2023.0,
"Tomatoatsuma Powerplant",42.6369444,141.6033333,"Coal",9625361,1650
"Tombak Lng Plant Powerplant",27.7268,52.1733,,0.0,
"Tombetta Powerplant",45.4206,10.9865,,10817.0,
"Tombo Ersa Powerplant",0.0,0.0,,0.0,
"Tombo Powerplant",9.53795,-13.6773,,103822.0,
"Tomboctou Powerplant",16.7667,-3.0167,,498.0,
"Tombos Powerplant",-20.91,-42.03,"Hydro",12360,2.88
"Tombwa Powerplant",-15.8,11.85,,2100.0,
"Tomioka Mill Powerplant",33.9167,134.65,,388172.0,
"Tomisato Powerplant",33.8416,132.766,,5047.0,
"Tomita Factory Powerplant",36.2048,138.253,,3928.0,
"Tomita Plant Powerplant",36.2048,138.253,,11810.0,
"Tomita Powerplant",36.2048,138.253,,35495.0,
"Tommerdal Powerplant",63.6725,10.6266,,0.0,
"Tommerup Powerplant",55.31,10.21,,1657.0,
"Tomoe Country Club Powerplant",43.0646,141.347,,2771.0,
"Tomoe Tukojima Shop Powerplant",35.0211,135.754,,205.0,
"Tomoka Farms Landfill Powerplant",29.0608,-81.1897,"Landfill Gas",8077,
"Tompkins Co Public Library Powerplant",42.432,-76.4974,,184.0,
"Tomsani I Powerplant",45.11666,24.05,"Hydro",4206,
"Tomsani Ii Powerplant",45.11666,24.05,"Hydro",4206,
"Tomsani Iii Powerplant",45.0798051,24.0835282,"Hydro",4206,
"Tomsk-2 Powerplant",56.472323669392,84.997358322144,"Coal",797103,331
"Tomsk-3 Powerplant",56.621071868394,85.041754245758,"Natural Gas",522767,140
"Tomsk Kargassok Powerplant",59.0556,80.8572,,3898.0,
"Tomsk Plant Powerplant",56.620561648319,84.811835289001,"Coal",307639,738
"Tomulbach Powerplant",46.2833,7.86667,,0.0,
"Tomura Powerplant",42.4333,141.167,,70653.0,
"Ton-ok Falls Powerplant",12.0672,124.604,,2690.0,
"Tonaki Powerplant",26.3691,127.139,,3514.0,
"Tonantanko Powerplant",35.4475,139.642,,97.0,
"Tonaru Powerplant",33.8667,133.317,,33644.0,
"Tonasa Cement Plant Powerplant",-4.8654,119.62,,245941.0,
"Tonawanda Landfill Powerplant",42.9977,-78.8772,"Landfill Gas",0,
"Tonb-bozorg Powerplant",26.2649,55.3088,,1116.0,
"Tonda Ehime Toray Powerplant",33.7256,132.776,,71206.0,
"Tonda Powerplant",38.05,140.15,,383862.0,
"Tonder/mogeltonder Powerplant",54.933059808284,8.8667392730713,"Wind",6121,
"Tonder Factory Powerplant",54.9331,8.86674,,26680.0,
"Tonegawa Paper Mill Powerplant",36.05,139.9,,66787.0,
"Tonen Laboratory Powerplant",34.9756,138.383,,346.0,
"Tones River Powerplant",27.5706,80.0982,,0.0,
"Tong Dam Powerplant",0,0,"Hydro",0,
"Tongba Powerplant",0.0,0.0,,0.0,
"Tongbai Powerplant",29.1422,121.026,,0.0,
"Tongcheng Kaidi Powerplant",0.0,0.0,,18761.0,
"Tongchuan Powerplant",35.2663889,111.875,"Coal",0,1200
"Tongchun Powerplant",38.9042,127.903,,32219.0,
"Tongeren Gem Powerplant",50.7805,5.46484,,0.0,
"Tongeren Oost Powerplant",50.7805,5.46484,,0.0,
"Tonghae Powerplant",37.497,129.127,,2.11129e+06,
"Tonghae Solar Powerplant",37.54389,129.1069,"Solar Radiation",58,
"Tongi Powerplant",23.896646515708,90.412420481443,"Natural Gas",65314,105
"Tongjiezi Powerplant",28.384554,105.570916,"Hydro",2814540,600
"Tongkou Powerplant",31.7975,104.583,,0.0,
"Tongland Powerplant",55.073558601025,-4.1408280064129,"Hydro",36215,33
"Tongliang Powerplant",31.9333,107.25,,28145.0,
"Tongliao Biomass Powerplant",43.6125,122.2653,"Biomass",0,
"Tongliao Dailiji Powerplant",43.6125,122.265,,0.0,
"Tongliao Huolinhe Powerplant",45.2597,123.966,,0.0,
"Tongliao Kezuohouqi Powerplant",42.9729,122.357,,0.0,
"Tongliao Powerplant",43.67298936483,122.15264260769,"Coal",12600000,1400
"Tongliao Taihe Powerplant",43.6733,122.261,,0.0,
"Tongliao Zhalute Powerplant",43.6125,122.265,,0.0,
"Tongling-1 Powerplant",30.92429657429,117.82568693161,"Coal",114582,850
"Tongling-2 Powerplant",30.95,117.783333,"Coal",4262276,
"Tongling Cement Plant Powerplant",30.95,117.783,,0.0,
"Tongling Powerplant",30.9445,117.811,,0.0,
"Tongling Wanneng Powerplant",30.8917,117.75,,0.0,
"Tongonan Powerplant",11.1858,124.559,,789542.0,
"Tongtou Powerplant",25.91,106.5,"Hydro",375272,
"Tongwan Powerplant",27.58111,110.2772,"Hydro",0,180
"Tongxiang Powerplant",30.6356,120.54,,181020.0,
"Tongxing Powerplant",29.1653,109.141,,90139.0,
"Tongyang Nylon Plant Powerplant",35.1833,127.317,,143867.0,
"Tongyu Longyuan Powerplant",44.8,123.1,,0.0,
"Tongyu Powerplant",44.8135,123.15,,25661.0,
"Tongyu Xinglongshan Powerplant",0.0,0.0,,0.0,
"Tongzhong Powerplant",31.6812,103.853,,276763.0,
"Tongzhou Powerplant",25.7,106.93,,218658.0,
"Tongzi Powerplant",28.133558,106.825637,"Coal",0,1200
"Tongzihao Powerplant",28.1797115,105.1206235,"Hydro",506617,
"Tongzilin Powerplant",0.0,0.0,,0.0,
"Tongziying Powerplant",0.0,0.0,,168920.0,
"Tonkin Powerplant",43.66,4.63,"Wind",0,15
"Tonning Powerplant",54.3167,8.95,,232.0,
"Tonoas Island Powerplant",7.37389,151.872,,153.0,
"Tonopah Powerplant",38.4847,-116.234,,0.0,
"Tonou Ceramic Powerplant",35.4233,136.761,,291.0,
"Tonoyama (skep) Powerplant",33.8416,132.766,,6779.0,
"Tonoyama Powerplant",33.6667,135.55,,28598.0,
"Tons (bansagar-i) Powerplant",24.5333,81.3,,956031.0,
"Tonsberg Powerplant",59.27,10.42,,48.0,
"Tonsea Lama Powerplant",1.31694,124.919,,12105.0,
"Tonstad Powerplant",58.66263,6.71694,"Hydro",4592589,
"Tonto-2 Powerplant",23.6913,85.2722,,0.0,
"Tony's Fine Foods Powerplant",38.5806,-121.529,,1183.0,
"Toobu Filtration Powerplant",33.6064,130.418,,12602.0,
"Tooma Powerplant",58.8681,26.2708,,0.0,
"Toomes Powerplant",53.9601,-6.5645,,0.0,
"Toomsboro Powerplant",32.8038,-83.0553,,0.0,
"Toonumbar Dam Powerplant",-28.61667,153,"Hydro",127,
"Toora Powerplant",-38.65,146.333,,33830.0,
"Tootsi Powerplant",58.586,24.7874,,17470.0,
"Toowomba Castlemaine Powerplant",-27.55,151.967,,7929.3,
"Toowomba Hospital Powerplant",-27.55,151.967,,73.0,
"Top Deck Holsteins Powerplant",42.8128,-92.0215,,263.0,
"Top Of Iowa-1 Powerplant",43.3833,-93.4167,,105204.0,
"Top Of Iowa-2 Powerplant",43.3864,-93.4377,,0.0,
"Top Of Iowa-3 Powerplant",43.3628,-93.4536,,0.0,
"Top Of Iowa-ii Powerplant",0.0,0.0,,0.0,
"Top Of Iowa Windfarm Iii Powerplant",43.3597,-93.3208,,83340.0,
"Top Of The World Elem Powerplant",33.5422,-117.782,,29.0,
"Top Of The World Powerplant",42.8666,-106.313,,0.0,
"Top Pond Powerplant",47.616682602,-57.61516038,"Hydro",0,
"Top Road Ashibetsu Powerplant",43.0646,141.347,,87.0,
"Topadihi Deepak Powerplant",21.6333,85.5833,,0.0,
"Topaz Solar Farm Powerplant",35.3668481793,-120.057729445,"Solar Radiation",0,550
"Topaze Commercial Cent Powerplant",49.7489,6.10611,,1563.0,
"Topcam Powerplant",40.6219,37.7775,,0.0,
"Topen Powerplant",50.3911111,11.8733988,"Wind",3479,
"Topgen-miroglio Powerplant",51.1657,10.4515,,4275.0,
"Tophoff Powerplant",52.0333333,7.8166667,"Wind",5799,
"Topkapi Camis Powerplant",41.03,28.95,,12518.0,
"Topkapi Chocolate Factory Powerplant",41.0186,28.9322,,6086.2,
"Toplet Powerplant",44.7972,22.3944,,875.64,
"Toplika Powerplant",41.3833,25.55,,1476.0,
"Toplitsch Powerplant",46.6542,13.7406,,4286.0,
"Topnotch Powerplant",43.1372,-74.9136,,0.0,
"Topola Powerplant",50.5008,16.9244,,1531.0,
"Topolnitza Powerplant",42.1833,24.3,,8533.0,
"Topolobampo Powerplant",25.6,-109.05,,638373.0,
"Topolog Electrawinds Powerplant",0.0,0.0,,0.0,
"Topolog Total Powerplant",0.0,0.0,,0.0,
"Toppheide I Powerplant",51.9624,7.62571,,1498.0,
"Toppheide Ii Powerplant",51.9624,7.62571,,286.0,
"Toppheide Iii Powerplant",51.9624,7.62571,,1632.0,
"Topphoff Powerplant",52.0333333,7.8166667,"Wind",17396,
"Toppila Powerplant",65.03778,25.43611,"Peat",1537824,
"Topsail Powerplant",47.539544,-52.919088,"Hydro",11655,2.6
"Topsfield Powerplant",42.636,-70.9427,,28.0,
"Toquepala Powerplant",-17.4208,-70.5133,,9981.0,
"Toquop Powerplant",36.8056,-114.067,,0.0,
"Tor Di Valle Powerplant",41.81167,12.42278,"Natural Gas",665230,153
"Toran Powerplant",42.2311,-7.83061,,14433.0,
"Toranagal Powerplant",15.2,76.6833,,0.0,
"Torangallu Powerplant",15.187183732395,76.663665175438,"Blast Furnace Gas",1912990,860
"Torangallu Praxair Powerplant",15.2,76.6833,,2895.0,
"Torangallu Tps Powerplant",15.15,76.9333,,0.0,
"Toranica Loc 179 Powerplant",0.0,0.0,,0.0,
"Toranki Powerplant",65.9667,29.1833,,48563.0,
"Toranomon Building Powerplant",35.6895,139.692,,2085.0,
"Toranzo Powerplant",41.7667,-1.88333,,55321.0,
"Toray Fibers Thai Powerplant",15.87,100.993,,6161.0,
"Toray Nylon Powerplant",15.87,100.993,,8580.0,
"Torbat-haidarieh Cc Powerplant",35.274,59.2195,,0.0,
"Torbole Foundry Powerplant",45.5136,10.1166,,6994.0,
"Torbole Powerplant",45.869513070809,10.875606536865,"Hydro",210584,124
"Torbole Rankine Powerplant",45.5126,10.1155,,2217.1,
"Torchiarolo Aes Powerplant",40.4842,18.0525,,0.0,
"Torchiarolo Solarig Powerplant",40.4842,18.0525,,0.0,
"Tordera Fibrarel Powerplant",41.7,2.71,,51770.0,
"Tordesillas Powerplant",41.502,-5.00146,,48961.0,
"Tore Powerplant",35.4117,74.1035,,0.0,
"Toreby L Ek Powerplant",54.7536,11.7866,,1224.0,
"Toreby L Jh Powerplant",54.7536,11.7866,,1224.0,
"Torekov Powerplant",56.425,12.6333,,1734.0,
"Toresbro Powerplant",56.6833,15.7833,,27083.0,
"Torga Powerplant",41.81,-6.76,,9073.0,
"Torgau Mill Powerplant",0.0,0.0,,22375.0,
"Torgnon Powerplant",45.8062,7.5698,,0.0,
"Torgu-2 Powerplant",57.9758,22.0875,,507.76,
"Torhout Powerplant",51.07,3.1,,1509.0,
"Tori Powerplant",23.75,84.5,,0.0,
"Toride Brewery Powerplant",35.9,140.07,,510.0,
"Toride Filling Station Powerplant",36.3418,140.447,,118.0,
"Toride Powerplant",35.9,140.083,,492.0,
"Torin Powerplant",9.0,-79.0333,,11.0,
"Torina Powerplant",43.125797,-4.056621,"Hydro",16619,
"Torinami Powerplant",38.5408,140.339,,2204.0,
"Torino Gerbido Powerplant",0.0,0.0,,0.0,
"Torino Gtt Powerplant",45.0705,7.68682,,124.63,
"Torino Mirafori Powerplant",45.0722,7.67861,,773293.0,
"Torino Nord Powerplant",45.0705,7.68682,,0.0,
"Torino Pinifarinna Powerplant",45.0705,7.68682,,11533.0,
"Torino Solar Powerplant",45.070489849647,7.686824798584,"Solar Radiation",0,
"Torio Powerplant",41.5242,-5.39534,,0.0,
"Torishima Tech Center Powerplant",34.6937,135.502,,602731.0,
"Torito Powerplant",9.90467,-83.6835,,0.0,
"Torixoreu Powerplant",-16.19,-52.57,"Hydro",10300,
"Tork Landfill Powerplant",44.3991,-89.9404,"Landfill Gas",440,
"Torlakovac Powerplant",44.1436,17.4,,0.0,
"Torlar Powerplant",37.5684,36.4306,,0.0,
"Tormic-i Powerplant",35.5773,75.1572,,0.0,
"Torn Sing Powerplant",24.6102,120.763,,1372.0,
"Tornavento Powerplant",45.5968,8.75474,,20281.0,
"Tornby Powerplant",58.4167,15.6167,,9246.0,
"Torness Powerplant",55.967895058834,-2.4094676953973,"Nuclear",8130998,1364
"Tornio Powerplant",65.86,24.17,,1619.0,
"Tornion Chp Powerplant",63.7333,28.7,,0.0,
"Tornow Powerplant",53.0667,13.2833,,3764.5,
"Toro-1 Powerplant",10.2144,-84.2981,,110726.0,
"Toro-2 Powerplant",10.2144,-84.2981,,310696.0,
"Toro-iii Powerplant",0.0,0.0,,0.0,
"Toro Hydro Powerplant",40.463667,-3.74922,"Hydro",4373,
"Toro Negro One Powerplant",26.1281,-98.0073,,24112.0,
"Toro Negro Two Powerplant",26.1281,-98.0073,,5358.0,
"Toro Opde Powerplant",0.0,0.0,,17831.0,
"Toromambuno Hydro Powerplant",0,0,"Hydro",191,
"Toronto (on) Powerplant",43.7001,-79.4163,,11326.0,
"Toronto Cci Powerplant",43.7001,-79.4163,,3966.0,
"Toronto Gas Hq Powerplant",43.7001,-79.4163,,364.0,
"Toronto West Powerplant",43.7001,-79.4163,,334.62,
"Tororo Extension Powerplant",0.0,0.0,,0.0,
"Tororo Substation Powerplant",0.0,0.0,,0.0,
"Toros Powerplant",0.0,0.0,,0.0,
"Torp Powerplant",59.3167,13.5333,,0.0,
"Torpa Mini Powerplant",23.6913,85.2722,,0.0,
"Torpa Powerplant",61,10.03333,"Hydro",717592,
"Torpshammar Powerplant",62.5087,16.3794,"Hydro",472877,117
"Torr Achilty Powerplant",57.5333333,-4.4833333,"Hydro",16462,15
"Torrance County Powerplant",34.748,-106.158,,0.0,
"Torrance Gwf Powerplant",33.8667,-118.331,,52264.0,
"Torrance Honda Powerplant",33.8667,-118.331,,3688.0,
"Torrance Refinery Powerplant",33.8086,-118.3317,"Natural Gas",146600,49.3
"Torrance South Campus Powerplant",33.8448,-118.328,,527.0,
"Torrao Powerplant",41.0861,-8.24855,,134355.0,
"Torrao Wind Powerplant",39.018554,-8.844231,"Wind",6965,
"Torrasa Powerplant",42.5784,1.08666,,4811.0,
"Torre-serona Powerplant",41.6667,0.633333,,0.0,
"Torre De Cristal Powerplant",40.4165,-3.70256,,49.945,
"Torre Guiducci Powerplant",0.0,0.0,,0.0,
"Torre Madrina Powerplant",40.4243,-3.71218,,0.0,
"Torre Miro Powerplant",40.6197,-0.098917,,214470.0,
"Torre Powerplant",45.8908,12.8047,,761.0,
"Torre Santa Est Powerplant",46.2336,9.85155,,0.0,
"Torre Santa Susanna Db Powerplant",40.4656,17.7356,,0.0,
"Torre Santa Susanna Edf Powerplant",40.465627,17.735612,"Solar Radiation",0,1
"Torre Santa Susanna Icq Powerplant",40.4656,17.7356,,0.0,
"Torrebelena Powerplant",40.2203,0.196502,,434.96,
"Torrebelvicino Powerplant",45.7168,11.3195,,831.91,
"Torreilles Powerplant",42.746794717957,3.0088233956485,"Solar Radiation",0,
"Torrejon Powerplant",40.4589042,-3.4797713,"Hydro",141701,131
"Torrelavega Mill Powerplant",43.35,-4.05,,732962.0,
"Torrelavega Soda Ash Plant Powerplant",43.3784,-4.04095,,193049.0,
"Torrelavit Mill Powerplant",41.4463,1.72987,,5547.0,
"Torremaggiore Powerplant",41.6907,15.2963,,3209.6,
"Torremontalvo Powerplant",42.5,-2.68333,,0.0,
"Torrenieri Powerplant",43.0582,11.4896,,953.0,
"Torrens Expansion Powerplant",0.0,0.0,,0.0,
"Torrens Island Powerplant",-34.8405513,138.5276757,"Natural Gas",2235000,
"Torrente Tone Powerplant",41.75,15.0,,25482.0,
"Torrents Powerplant",41.4333,0.65,,0.0,
"Torres Nova Plant Powerplant",39.4833,-8.53333,,5273.0,
"Torres Vedras E2 Powerplant",39.1,-9.266666,"Wind",0,12
"Torres Vedras Persuinos Powerplant",39.0911,-9.2586,,17673.0,
"Torres Vedras Rv Powerplant",39.0911,-9.2586,,12926.0,
"Torresen Marine Powerplant",43.2342,-86.2484,,0.0,
"Torresol Extremadura Powerplant",0.0,0.0,,0.0,
"Torrevaldaliga Nord Powerplant",42.12833,11.75778,"Coal",12900000,1980
"Torrevaldaliga Sud Powerplant",42.12370737726,11.763819337066,"Natural Gas",2842094,1520
"Torrijos Powerplant",13.3238,122.084,,905.0,
"Torrild Powerplant",55.9833,10.0667,,18363.0,
"Torring Powerplant",55.85,9.48,,14891.0,
"Torrington Terminal Powerplant",41.7761,-73.1219,"Oil",994,21.8
"Torrite Powerplant",44.1213,10.4046,,164940.0,
"Torrlosa Angalid Powerplant",55.9,13.1333,,6504.0,
"Torron Powerplant",57.7833333,16.6833333,"Hydro",124668,24
"Tors Cove Powerplant",47.21069,-52.84837,"Hydro",33227,6.5
"Torsankoski Powerplant",61.9241,25.7482,,400.0,
"Torshag Powerplant",57.8011,12.1423,,860.0,
"Torsholmen Gabriel Powerplant",60.1799,18.5453,,5203.0,
"Torska Powerplant",57.95,12.1,,1849.0,
"Torslanda Refinery Powerplant",57.71,11.75,,6353.0,
"Torsvik Powerplant",57.7815,14.1562,,76439.0,
"Torti Powerplant",0.0,0.0,,0.0,
"Tortona M&g Powerplant",44.8978,8.86374,,79.0,
"Tortona Opde Powerplant",44.8978,8.86374,,0.0,
"Tortosa Energia Powerplant",40.8125,0.521602,,109764.0,
"Tortosa Eyra Powerplant",40.8125,0.521602,,98334.0,
"Tortosa Made Powerplant",41.12,1.24,,62067.0,
"Tortugas Powerplant",-9.46,-78.31,,382.0,
"Tortum Powerplant",40.2983,41.5483,,77414.0,
"Torul Dam Powerplant",40.55722,39.29194,"Hydro",0,105.6
"Torun Chp Powerplant",53.0138,18.5981,,12984.0,
"Torun Landfill Powerplant",53.02,18.61,"Landfill Gas",688,
"Torun Works Powerplant",53.0138,18.5981,,66756.0,
"Torup Gronne Gartneri Powerplant",56.9703,10.0064,,5149.0,
"Torval Plant Powerplant",41.3888,2.15899,,795.11,
"Torve Rebuild Powerplant",58.6153,26.3828,,368.0,
"Torvikelva Powerplant",61.9167,5.98333,,0.0,
"Torviscosa Powerplant",45.82111,13.28111,"Natural Gas",1827505,794
"Torviscosa Snia Powerplant",45.8211,13.2811,,0.0,
"Tosa Power Powerplant",33.55,133.55,,589730.0,
"Tosa Works Powerplant",33.5,133.44,,211334.0,
"Tosaka Powerplant",31.6,131.367,,34485.0,
"Tosamaganga Powerplant",-6.6667,36.3167,,3814.0,
"Tosbotn Powerplant",65.3333,12.9667,,239.0,
"Toscana Powerplant",39.6167,16.5667,,541.0,
"Toscolano Cet Powerplant",42.6548,12.4262,,0.0,
"Toscolano Mill Powerplant",45.637,10.6125,,71070.0,
"Toshiba Turbine Works Powerplant",36.2048,138.253,,11146.0,
"Toshigi Plaza Powerplant",36.5657,139.884,,532.0,
"Toshima Hospital Powerplant",35.6895,139.692,,727.0,
"Toshima Tokyo Powerplant",35.6149,139.581,,37594.0,
"Toshin Powerplant",35.4475,139.642,,386.0,
"Toshka Powerplant",0.0,0.0,,0.0,
"Toskana Powerplant",39.6167,16.5667,,77.0,
"Tosnat Powerplant",0.0,0.0,,883.0,
"Tosontsengel Powerplant",48.758709,98.269417,"Hydro",0,
"Toss Powerplant",31.9667,77.1,,0.0,
"Tosse Powerplant",60.6166667,5.5833333,"Hydro",16744,
"Tossens Powerplant",53.5667,8.28333,,3479.0,
"Tostado Powerplant",-29.23,-61.76,,6354.0,
"Tostedt-1 Powerplant",53.2833,9.71667,,8698.0,
"Tostedt-2 Powerplant",53.2833333,9.7166667,"Wind",23194,
"Total Energy Facilities Powerplant",33.7683,-118.2836,"Biomass",97504,35.2
"Total Fitness Powerplant",53.4106,-2.97794,,627.0,
"Totana Powerplant",37.7688,-1.50229,,0.0,
"Totara Road Powerplant",-40.35,175.617,,0.0,
"Totesti Powerplant",45.5742987,22.8858577,"Hydro",95542,
"Totihue Powerplant",-34.3333,-70.8,,0.0,
"Totora-epizana Powerplant",-16.290154,-63.588653,"Hydro",595,
"Totoral Powerplant",-31.5833,-70.85,,32787.0,
"Totsugawa Daiichi Powerplant",34.6851,135.805,,126166.0,
"Totsugawa Daini Powerplant",34.2305,135.171,,97569.0,
"Totsuka Plant Powerplant",35.4475,139.642,,836.0,
"Tottelben Powerplant",51.3628,11.047,,5799.0,
"Tottori Solar Powerplant",0,0,"Solar Radiation",0,
"Tottori Tokuoka Powerplant",35.5011,134.235,,852.0,
"Tottori Univ Hospital Powerplant",35.5011,134.235,,3179.0,
"Tou Powerplant",60.472,8.46895,,5549.0,
"Touchwood Powerplant",54.8487,-111.408,,15.0,
"Toufen Works Powerplant",24.68,120.9,,254807.0,
"Tougan Powerplant",13.0667,-3.0667,,799.0,
"Touggourt Powerplant",33.1,6.0667,,22710.0,
"Toul-Rosieres Powerplant",48.786672,5.979002,"Solar Radiation",626290,115
"Toul Powerplant",48.6833333,5.9,"Natural Gas",0,413
"Touliou Factory Powerplant",23.7092,120.542,,267560.0,
"Toulnustouc River Powerplant",50.014792,-68.023201,"Hydro",2688837,526
"Toulouse Airbus Powerplant",43.6043,1.44367,,41078.0,
"Toulouse Ammonia Powerplant",43.6043,1.44367,,25231.0,
"Toulouse Cdf Powerplant",43.6043,1.44367,,25624.0,
"Toulouse Sidobre Powerplant",43.6043,1.44367,,20197.0,
"Toulouse Snpe Powerplant",43.6043,1.44367,,0.0,
"Toulouse Terminal Powerplant",43.6043,1.44367,,0.0,
"Toulouse Thomson Powerplant",43.6043,1.44367,,4602.0,
"Touluch Powerplant",44.66667,2.716667,"Hydro",18810,9.8
"Toumi Powerplant",12.2418,-1.5568,,1860.0,
"Touongo Powerplant",0.0,0.0,,0.0,
"Tour Michelin Powerplant",47.3833,0.683333,,25834.0,
"Tour Neptune Powerplant",48.7333,2.55,,718.0,
"Tour Olympie Powerplant",48.8534,2.3488,,647.0,
"Tour Septentrion Powerplant",46.2276,2.21375,,1545.0,
"Tourla/karistos Powerplant",39.0478,21.8117,,24593.0,
"Tournafulla Powerplant",53.412347,-7.126027,"Wind",0,
"Touro Saw Mill Powerplant",42.8681,-8.30764,,4482.2,
"Tourville-la-chapelle Powerplant",49.9436,1.25865,,56355.0,
"Toury Powerplant",48.1333,2.75,,9071.0,
"Tous (cchh Canal) Powerplant",39.1381,-0.586785,,0.0,
"Tous De Canal Powerplant",39.15,-0.65,,0.0,
"Tous Ferdowsi Powerplant",36.297,59.6062,,453090.0,
"Tous Powerplant",36.4542,59.5669,,6.78601e+06,
"Tousan Shopping Center Powerplant",34.3852,132.455,,720.0,
"Touswrivier Powerplant",-33.3383,20.0309,,0.0,
"Tout Lui Faut Cogen Powerplant",5.7664194409455,-55.149961709976,"Heavy Fuel Oil",33927,28
"Tout Lui Faut Refinery Powerplant",5.71667,-55.2,,810.0,
"Toutant Putnam Powerplant",41.91,-71.8739,"Hydro",1116,
"Toutoubou Powerplant",4.9409,15.8665,,0.0,
"Touvedo Powerplant",41.8072,-8.4831,,21305.0,
"Touzac Powerplant",45.550485,-0.156675,"Hydro",3344,
"Tov Iesovine Powerplant",46.6992,15.6692,,822.0,
"Tovarna Sladkorja Ormoz Powerplant",46.1512,14.9955,,5869.0,
"Tovehult Powerplant",57.71,16.53,,4729.0,
"Toverud Powerplant",60.3667,10.5667,,28704.0,
"Tow Law Powerplant",54.760277777778,-1.7825,"Wind",4219,2.3
"Towa Kako Powerplant",34.7303,136.509,,1298.0,
"Towa Powerplant",42.6397,140.824,,45420.0,
"Towada Powerplant",40.62,141.21,,63083.0,
"Towantic Energy Powerplant",41.4324,-73.1345,,0.0,
"Towaoc Canal Powerplant",37.2754,-107.879,,32094.0,
"Tower Colliery Aberdare Powerplant",51.7392,-3.51028,,13673.0,
"Tower Colliery Powerplant",-33.8678,151.207,,97021.0,
"Tower Hamlets Powerplant",51.5,-0.116667,,4087.0,
"Tower Hill Sugar Factory Powerplant",18.0166667,-88.5666667,"Biomass",20115,
"Tower Hydro Powerplant",45.2701,-84.3167,"Hydro",1563,
"Tower One Eldr Hsng Powerplant",41.3077,-72.9242,,196.0,
"Tower Power Utility Powerplant",6.68414,3.23274,,0.0,
"Tower Powerplant",45.3628,-84.295,"Oil",318,25.2
"Tower Road Landfill Powerplant",39.8224,-104.9334,"Landfill Gas",11318,
"Towlid Powerplant",35.5919,51.3836,,2448.0,
"Town Farm Road Powerplant",42.6793,-70.8412,,0.0,
"Town Island Powerplant",22.3333,114.367,,0.0,
